,Mes,Nom mes,Any,Regió Policial (RP),Àrea Bàsica Policial (ABP),Títol Codi Penal,Tipus de fet,Coneguts,Resolts,Detencions
4195,3,març,2011,RP Metropolitana Barcelona,ABP Eixample,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Receptació i altres conductes afins,3,3,3
4196,3,març,2011,RP Metropolitana Barcelona,ABP Eixample,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força,200,27,15
4197,3,març,2011,RP Metropolitana Barcelona,ABP Eixample,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força interior vehicle,226,16,16
4198,3,març,2011,RP Metropolitana Barcelona,ABP Eixample,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb violència i/o intimidació,235,50,35
4199,3,març,2011,RP Metropolitana Barcelona,ABP Eixample,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori i furt d'us de vehicle,76,35,1
4200,3,març,2011,RP Metropolitana Barcelona,ABP Eixample,Delictes contra els drets dels ciutadans estrangers,Contra els drets de ciutadans estrangers,1,1,2
4201,3,març,2011,RP Metropolitana Barcelona,ABP Eixample,"Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili",Descobriment i revelació de secrets,2,2,
4202,3,març,2011,RP Metropolitana Barcelona,ABP Eixample,"Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili",Entrada a domicili aliè,4,3,2
4203,3,març,2011,RP Metropolitana Barcelona,ABP Eixample,Delictes contra la llibertat,Amenaces,24,23,12
4204,3,març,2011,RP Metropolitana Barcelona,ABP Eixample,Delictes contra la llibertat,Coaccions,4,2,
4205,3,març,2011,RP Metropolitana Barcelona,ABP Eixample,Delictes contra la llibertat,Detenció il·legal,1,1,4
4206,3,març,2011,RP Metropolitana Barcelona,ABP Eixample,Delictes contra la llibertat i la indemnitat sexuals,Abusos sexuals,4,3,2
4207,3,març,2011,RP Metropolitana Barcelona,ABP Eixample,Delictes contra la llibertat i la indemnitat sexuals,Agressions sexuals,1,1,2
4208,3,març,2011,RP Metropolitana Barcelona,ABP Eixample,Delictes contra l'Administració de justícia,"Acusació, denúncia falsa i simulació de delictes",1,2,
4209,3,març,2011,RP Metropolitana Barcelona,ABP Eixample,Delictes contra l'Administració de justícia,Trencament de condemna,7,8,4
4210,3,març,2011,RP Metropolitana Barcelona,ABP Eixample,Delictes contra les relacions familiars,Contra els drets i deures familiars,7,7,
4211,3,març,2011,RP Metropolitana Barcelona,ABP Eixample,Delictes contra l'ordre públic,Desordres públics,2,2,
4212,3,març,2011,RP Metropolitana Barcelona,ABP Eixample,Delictes contra l'ordre públic,Organitzacions i grups criminals,1,,
4213,3,març,2011,RP Metropolitana Barcelona,ABP Eixample,Delictes contra l'ordre públic,Altres delictes contra l'ordre públic,15,14,15
4214,3,març,2011,RP Metropolitana Barcelona,ABP Eixample,Dels delictes contra els drets dels treballadors,Contra els drets dels treballadors,1,,
4215,3,març,2011,RP Metropolitana Barcelona,ABP Eixample,Dels delictes contra la seguretat col·lectiva,Contra la salut pública,15,14,24
4216,3,març,2011,RP Metropolitana Barcelona,ABP Eixample,Faltes contra el patrimoni,Faltes contra el patrimoni,2105,200,31
4217,3,març,2011,RP Metropolitana Barcelona,ABP Eixample,Faltes contra els interessos generals,Faltes contra els interessos generals,3,,
4218,3,març,2011,RP Metropolitana Barcelona,ABP Eixample,Faltes contra les persones,Faltes contra les persones,107,91,1
4219,3,març,2011,RP Metropolitana Barcelona,ABP Eixample,Faltes contra l'ordre públic,Faltes contra l'ordre públic,11,10,1
4220,3,març,2011,RP Metropolitana Barcelona,ABP Gràcia,De les falsedats,De la usurpació de l'estat civil,1,,
4221,3,març,2011,RP Metropolitana Barcelona,ABP Gràcia,De les falsedats,Falsedats documentals,2,3,1
4222,3,març,2011,RP Metropolitana Barcelona,ABP Gràcia,De les falsedats,Usurpació de funcions públiques i intrusisme,5,1,
4223,3,març,2011,RP Metropolitana Barcelona,ABP Gràcia,De les lesions,Lesions,,1,1
4224,3,març,2011,RP Metropolitana Barcelona,ABP Gràcia,De les tortures i altres delictes contra la integritat moral,Tracte degradant / vexatori,1,3,1
4225,3,març,2011,RP Metropolitana Barcelona,ABP Gràcia,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Apropiació indeguda,4,3,1
4226,3,març,2011,RP Metropolitana Barcelona,ABP Gràcia,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Danys,14,3,1
4227,3,març,2011,RP Metropolitana Barcelona,ABP Gràcia,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Estafes,14,5,1
4228,3,març,2011,RP Metropolitana Barcelona,ABP Gràcia,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Furt,65,10,5
4229,3,març,2011,RP Metropolitana Barcelona,ABP Gràcia,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Ocupació immobles,2,1,
4230,3,març,2011,RP Metropolitana Barcelona,ABP Gràcia,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Propietat industrial,,,1
4231,3,març,2011,RP Metropolitana Barcelona,ABP Gràcia,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Receptació i altres conductes afins,,1,
4232,3,març,2011,RP Metropolitana Barcelona,ABP Gràcia,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força,54,6,3
4233,3,març,2011,RP Metropolitana Barcelona,ABP Gràcia,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força interior vehicle,23,,
4234,3,març,2011,RP Metropolitana Barcelona,ABP Gràcia,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb violència i/o intimidació,51,12,5
4235,3,març,2011,RP Metropolitana Barcelona,ABP Gràcia,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori i furt d'us de vehicle,28,17,
4236,3,març,2011,RP Metropolitana Barcelona,ABP Gràcia,Delictes contra la llibertat,Amenaces,5,5,2
4237,3,març,2011,RP Metropolitana Barcelona,ABP Gràcia,Delictes contra la llibertat,Coaccions,6,5,
4238,3,març,2011,RP Metropolitana Barcelona,ABP Gràcia,Delictes contra la llibertat i la indemnitat sexuals,Agressions sexuals,3,2,
4239,3,març,2011,RP Metropolitana Barcelona,ABP Gràcia,Delictes contra la llibertat i la indemnitat sexuals,Exhibicionisme i provocació sexual,1,,
4240,3,març,2011,RP Metropolitana Barcelona,ABP Gràcia,Delictes contra l'Administració de justícia,Trencament de condemna,1,1,
4241,3,març,2011,RP Metropolitana Barcelona,ABP Gràcia,Delictes contra les relacions familiars,Contra els drets i deures familiars,1,1,
4242,3,març,2011,RP Metropolitana Barcelona,ABP Gràcia,Delictes contra l'ordre públic,Altres delictes contra l'ordre públic,2,2,1
4243,3,març,2011,RP Metropolitana Barcelona,ABP Gràcia,Dels delictes contra la seguretat col·lectiva,Contra la salut pública,1,1,
4244,3,març,2011,RP Metropolitana Barcelona,ABP Gràcia,Faltes contra el patrimoni,Faltes contra el patrimoni,371,33,2
4245,3,març,2011,RP Metropolitana Barcelona,ABP Gràcia,Faltes contra els interessos generals,Faltes contra els interessos generals,1,,
4246,3,març,2011,RP Metropolitana Barcelona,ABP Gràcia,Faltes contra les persones,Faltes contra les persones,37,33,
4247,3,març,2011,RP Metropolitana Barcelona,ABP Gràcia,Faltes contra l'ordre públic,Faltes contra l'ordre públic,3,3,
4248,3,març,2011,RP Metropolitana Barcelona,ABP Horta-Guinardó,De l’homicidi i les seves formes,Assassinat consumat,,1,2
4249,3,març,2011,RP Metropolitana Barcelona,ABP Horta-Guinardó,De les falsedats,De la usurpació de l'estat civil,4,1,
4250,3,març,2011,RP Metropolitana Barcelona,ABP Horta-Guinardó,De les falsedats,Falsedats documentals,4,4,1
4251,3,març,2011,RP Metropolitana Barcelona,ABP Horta-Guinardó,De les lesions,Lesions,11,10,2
4252,3,març,2011,RP Metropolitana Barcelona,ABP Horta-Guinardó,De les tortures i altres delictes contra la integritat moral,Tracte degradant / vexatori,9,10,6
4253,3,març,2011,RP Metropolitana Barcelona,ABP Horta-Guinardó,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Apropiació indeguda,1,3,
4254,3,març,2011,RP Metropolitana Barcelona,ABP Horta-Guinardó,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Danys,9,3,2
4255,3,març,2011,RP Metropolitana Barcelona,ABP Horta-Guinardó,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Estafes,21,3,1
4256,3,març,2011,RP Metropolitana Barcelona,ABP Horta-Guinardó,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Furt,24,5,
4257,3,març,2011,RP Metropolitana Barcelona,ABP Horta-Guinardó,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Ocupació immobles,3,3,
4258,3,març,2011,RP Metropolitana Barcelona,ABP Horta-Guinardó,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Receptació i altres conductes afins,2,1,1
4259,3,març,2011,RP Metropolitana Barcelona,ABP Horta-Guinardó,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força,61,12,5
4260,3,març,2011,RP Metropolitana Barcelona,ABP Horta-Guinardó,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força interior vehicle,40,2,2
4261,3,març,2011,RP Metropolitana Barcelona,ABP Horta-Guinardó,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb violència i/o intimidació,49,15,19
4262,3,març,2011,RP Metropolitana Barcelona,ABP Horta-Guinardó,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori i furt d'us de vehicle,54,20,1
4263,3,març,2011,RP Metropolitana Barcelona,ABP Horta-Guinardó,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Usurpació,1,1,1
4264,3,març,2011,RP Metropolitana Barcelona,ABP Horta-Guinardó,"Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili",Descobriment i revelació de secrets,1,1,
4265,3,març,2011,RP Metropolitana Barcelona,ABP Horta-Guinardó,"Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili",Entrada a domicili aliè,2,2,
4266,3,març,2011,RP Metropolitana Barcelona,ABP Horta-Guinardó,Delictes contra la llibertat,Amenaces,15,14,4
4267,3,març,2011,RP Metropolitana Barcelona,ABP Horta-Guinardó,Delictes contra la llibertat,Coaccions,2,3,1
4268,3,març,2011,RP Metropolitana Barcelona,ABP Horta-Guinardó,Delictes contra la llibertat,Detenció il·legal,,,2
4269,3,març,2011,RP Metropolitana Barcelona,ABP Horta-Guinardó,Delictes contra la llibertat i la indemnitat sexuals,Abusos sexuals,2,1,
4270,3,març,2011,RP Metropolitana Barcelona,ABP Horta-Guinardó,Delictes contra la llibertat i la indemnitat sexuals,Relatius a la prostitució,1,,
4271,3,març,2011,RP Metropolitana Barcelona,ABP Horta-Guinardó,Delictes contra l'Administració de justícia,"Acusació, denúncia falsa i simulació de delictes",3,2,
4272,3,març,2011,RP Metropolitana Barcelona,ABP Horta-Guinardó,Delictes contra l'Administració de justícia,Obstrucció a la justícia i deslleialtat professional,1,1,2
4273,3,març,2011,RP Metropolitana Barcelona,ABP Horta-Guinardó,Delictes contra l'Administració de justícia,Realització arbitrària del propi dret,1,1,
4274,3,març,2011,RP Metropolitana Barcelona,ABP Horta-Guinardó,Delictes contra l'Administració de justícia,Trencament de condemna,2,2,1
4275,3,març,2011,RP Metropolitana Barcelona,ABP Horta-Guinardó,Delictes contra les relacions familiars,Contra els drets i deures familiars,3,2,
4276,3,març,2011,RP Metropolitana Barcelona,ABP Horta-Guinardó,Delictes contra l'ordre públic,Altres delictes contra l'ordre públic,7,7,5
4277,3,març,2011,RP Metropolitana Barcelona,ABP Horta-Guinardó,Dels delictes contra la seguretat col·lectiva,Contra la salut pública,1,1,1
4278,3,març,2011,RP Metropolitana Barcelona,ABP Horta-Guinardó,Faltes contra el patrimoni,Faltes contra el patrimoni,239,26,3
4279,3,març,2011,RP Metropolitana Barcelona,ABP Horta-Guinardó,Faltes contra les persones,Faltes contra les persones,46,45,
4280,3,març,2011,RP Metropolitana Barcelona,ABP Horta-Guinardó,Faltes contra l'ordre públic,Faltes contra l'ordre públic,1,2,
4281,3,març,2011,RP Metropolitana Barcelona,ABP Les Corts,De l’omissió del deure d’auxili,Omissió del deure de socors,1,,
4282,3,març,2011,RP Metropolitana Barcelona,ABP Les Corts,De les falsedats,Falsedats documentals,1,1,1
4283,3,març,2011,RP Metropolitana Barcelona,ABP Les Corts,De les falsedats,Falsificació de moneda i efectes timbrats,1,1,
4284,3,març,2011,RP Metropolitana Barcelona,ABP Les Corts,De les falsedats,Usurpació de funcions públiques i intrusisme,12,,
4285,3,març,2011,RP Metropolitana Barcelona,ABP Les Corts,De les lesions,Lesions,2,3,1
4286,3,març,2011,RP Metropolitana Barcelona,ABP Les Corts,De les tortures i altres delictes contra la integritat moral,Tracte degradant / vexatori,4,4,2
4287,3,març,2011,RP Metropolitana Barcelona,ABP Les Corts,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Apropiació indeguda,5,4,
4288,3,març,2011,RP Metropolitana Barcelona,ABP Les Corts,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Danys,12,2,1
4289,3,març,2011,RP Metropolitana Barcelona,ABP Les Corts,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Estafes,12,1,
4290,3,març,2011,RP Metropolitana Barcelona,ABP Les Corts,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Furt,103,13,9
4291,3,març,2011,RP Metropolitana Barcelona,ABP Les Corts,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Receptació i altres conductes afins,1,1,3
4292,3,març,2011,RP Metropolitana Barcelona,ABP Les Corts,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força,36,14,9
4293,3,març,2011,RP Metropolitana Barcelona,ABP Les Corts,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força interior vehicle,60,3,1
4294,3,març,2011,RP Metropolitana Barcelona,ABP Les Corts,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb violència i/o intimidació,47,5,5
4295,3,març,2011,RP Metropolitana Barcelona,ABP Les Corts,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori i furt d'us de vehicle,31,5,2
4296,3,març,2011,RP Metropolitana Barcelona,ABP Les Corts,"Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili",Descobriment i revelació de secrets,1,1,
4297,3,març,2011,RP Metropolitana Barcelona,ABP Les Corts,Delictes contra la llibertat,Amenaces,,1,
4298,3,març,2011,RP Metropolitana Barcelona,ABP Les Corts,Delictes contra la llibertat,Coaccions,2,1,
4299,3,març,2011,RP Metropolitana Barcelona,ABP Les Corts,Delictes contra la llibertat i la indemnitat sexuals,Abusos sexuals,,,1
4300,3,març,2011,RP Metropolitana Barcelona,ABP Les Corts,Delictes contra l'Administració de justícia,"Acusació, denúncia falsa i simulació de delictes",,,1
4301,3,març,2011,RP Metropolitana Barcelona,ABP Les Corts,Delictes contra l'Administració de justícia,Obstrucció a la justícia i deslleialtat professional,,,1
4302,3,març,2011,RP Metropolitana Barcelona,ABP Les Corts,Delictes contra l'Administració de justícia,Trencament de condemna,1,1,1
4303,3,març,2011,RP Metropolitana Barcelona,ABP Les Corts,Delictes contra l'ordre públic,Organitzacions i grups criminals,,,1
4304,3,març,2011,RP Metropolitana Barcelona,ABP Les Corts,Delictes contra l'ordre públic,Altres delictes contra l'ordre públic,3,2,2
4305,3,març,2011,RP Metropolitana Barcelona,ABP Les Corts,Dels delictes contra la seguretat col·lectiva,Contra la salut pública,1,2,3
4306,3,març,2011,RP Metropolitana Barcelona,ABP Les Corts,Faltes contra el patrimoni,Faltes contra el patrimoni,326,59,1
4307,3,març,2011,RP Metropolitana Barcelona,ABP Les Corts,Faltes contra els interessos generals,Faltes contra els interessos generals,1,,
4308,3,març,2011,RP Metropolitana Barcelona,ABP Les Corts,Faltes contra les persones,Faltes contra les persones,19,15,1
4309,3,març,2011,RP Metropolitana Barcelona,ABP Les Corts,Faltes contra l'ordre públic,Faltes contra l'ordre públic,4,4,
4310,3,març,2011,RP Metropolitana Barcelona,ABP Nou Barris,De l’homicidi i les seves formes,Homicidi temptativa,,1,
4311,3,març,2011,RP Metropolitana Barcelona,ABP Nou Barris,De les falsedats,De la usurpació de l'estat civil,6,2,
4312,3,març,2011,RP Metropolitana Barcelona,ABP Nou Barris,De les falsedats,Falsedats documentals,3,5,4
4313,3,març,2011,RP Metropolitana Barcelona,ABP Nou Barris,De les lesions,Lesions,18,17,12
4314,3,març,2011,RP Metropolitana Barcelona,ABP Nou Barris,De les tortures i altres delictes contra la integritat moral,Tracte degradant / vexatori,19,18,8
4315,3,març,2011,RP Metropolitana Barcelona,ABP Nou Barris,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Apropiació indeguda,1,1,
4316,3,març,2011,RP Metropolitana Barcelona,ABP Nou Barris,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Danys,14,2,
4317,3,març,2011,RP Metropolitana Barcelona,ABP Nou Barris,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Estafes,18,7,4
4318,3,març,2011,RP Metropolitana Barcelona,ABP Nou Barris,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Furt,32,10,1
4319,3,març,2011,RP Metropolitana Barcelona,ABP Nou Barris,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Ocupació immobles,6,6,
4320,3,març,2011,RP Metropolitana Barcelona,ABP Nou Barris,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Receptació i altres conductes afins,2,1,
4321,3,març,2011,RP Metropolitana Barcelona,ABP Nou Barris,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força,69,8,16
4322,3,març,2011,RP Metropolitana Barcelona,ABP Nou Barris,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força interior vehicle,56,1,
4323,3,març,2011,RP Metropolitana Barcelona,ABP Nou Barris,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb violència i/o intimidació,72,28,23
4324,3,març,2011,RP Metropolitana Barcelona,ABP Nou Barris,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori i furt d'us de vehicle,42,17,1
4325,3,març,2011,RP Metropolitana Barcelona,ABP Nou Barris,"Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili",Descobriment i revelació de secrets,1,1,2
4326,3,març,2011,RP Metropolitana Barcelona,ABP Nou Barris,Delictes contra la llibertat,Amenaces,11,11,3
4327,3,març,2011,RP Metropolitana Barcelona,ABP Nou Barris,Delictes contra la llibertat,Detenció il·legal,,,1
4328,3,març,2011,RP Metropolitana Barcelona,ABP Nou Barris,Delictes contra la llibertat i la indemnitat sexuals,Abusos sexuals,1,1,
4329,3,març,2011,RP Metropolitana Barcelona,ABP Nou Barris,Delictes contra la llibertat i la indemnitat sexuals,Agressions sexuals,1,,
4330,3,març,2011,RP Metropolitana Barcelona,ABP Nou Barris,Delictes contra l'Administració de justícia,"Acusació, denúncia falsa i simulació de delictes",1,3,1
4331,3,març,2011,RP Metropolitana Barcelona,ABP Nou Barris,Delictes contra l'Administració de justícia,Trencament de condemna,4,4,3
4332,3,març,2011,RP Metropolitana Barcelona,ABP Nou Barris,Delictes contra les relacions familiars,Contra els drets i deures familiars,5,5,
4333,3,març,2011,RP Metropolitana Barcelona,ABP Nou Barris,Delictes contra l'ordre públic,Organitzacions i grups criminals,1,,
4334,3,març,2011,RP Metropolitana Barcelona,ABP Nou Barris,Delictes contra l'ordre públic,Altres delictes contra l'ordre públic,4,4,6
4335,3,març,2011,RP Metropolitana Barcelona,ABP Nou Barris,Dels delictes contra la seguretat col·lectiva,Contra la salut pública,6,5,4
4336,3,març,2011,RP Metropolitana Barcelona,ABP Nou Barris,Faltes contra el patrimoni,Faltes contra el patrimoni,278,34,
4337,3,març,2011,RP Metropolitana Barcelona,ABP Nou Barris,Faltes contra les persones,Faltes contra les persones,48,42,
4338,3,març,2011,RP Metropolitana Barcelona,ABP Nou Barris,Faltes contra l'ordre públic,Faltes contra l'ordre públic,3,3,
4339,3,març,2011,RP Metropolitana Barcelona,ABP Sant Andreu,De l’homicidi i les seves formes,Homicidi temptativa,,,2
4340,3,març,2011,RP Metropolitana Barcelona,ABP Sant Andreu,De les falsedats,De la usurpació de l'estat civil,3,1,
4341,3,març,2011,RP Metropolitana Barcelona,ABP Sant Andreu,De les falsedats,Falsedats documentals,3,3,1
4342,3,març,2011,RP Metropolitana Barcelona,ABP Sant Andreu,De les lesions,Lesions,12,9,6
4343,3,març,2011,RP Metropolitana Barcelona,ABP Sant Andreu,De les tortures i altres delictes contra la integritat moral,Tracte degradant / vexatori,14,14,7
4344,3,març,2011,RP Metropolitana Barcelona,ABP Sant Andreu,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Apropiació indeguda,7,4,1
4345,3,març,2011,RP Metropolitana Barcelona,ABP Sant Andreu,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Danys,15,3,
4346,3,març,2011,RP Metropolitana Barcelona,ABP Sant Andreu,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Defraudacions de fluid elèctric i anàlogues,1,,
4347,3,març,2011,RP Metropolitana Barcelona,ABP Sant Andreu,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Estafes,15,7,
4348,3,març,2011,RP Metropolitana Barcelona,ABP Sant Andreu,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Furt,58,14,6
4349,3,març,2011,RP Metropolitana Barcelona,ABP Sant Andreu,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Ocupació immobles,1,1,
4350,3,març,2011,RP Metropolitana Barcelona,ABP Sant Andreu,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força,43,4,13
4351,3,març,2011,RP Metropolitana Barcelona,ABP Sant Andreu,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força interior vehicle,77,4,5
4352,3,març,2011,RP Metropolitana Barcelona,ABP Sant Andreu,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb violència i/o intimidació,56,14,5
4353,3,març,2011,RP Metropolitana Barcelona,ABP Sant Andreu,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori i furt d'us de vehicle,34,14,4
4354,3,març,2011,RP Metropolitana Barcelona,ABP Sant Andreu,"Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili",Descobriment i revelació de secrets,1,1,
4355,3,març,2011,RP Metropolitana Barcelona,ABP Sant Andreu,"Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili",Entrada a domicili aliè,1,1,
4356,3,març,2011,RP Metropolitana Barcelona,ABP Sant Andreu,Delictes contra la llibertat,Amenaces,15,15,6
4357,3,març,2011,RP Metropolitana Barcelona,ABP Sant Andreu,Delictes contra la llibertat,Coaccions,3,3,
4358,3,març,2011,RP Metropolitana Barcelona,ABP Sant Andreu,Delictes contra la llibertat,Detenció il·legal,2,,
4359,3,març,2011,RP Metropolitana Barcelona,ABP Sant Andreu,Delictes contra la llibertat i la indemnitat sexuals,Agressions sexuals,1,1,2
4360,3,març,2011,RP Metropolitana Barcelona,ABP Sant Andreu,Delictes contra la llibertat i la indemnitat sexuals,Relatius a la prostitució,1,,
4361,3,març,2011,RP Metropolitana Barcelona,ABP Sant Andreu,Delictes contra l'Administració de justícia,Obstrucció a la justícia i deslleialtat professional,2,2,1
4362,3,març,2011,RP Metropolitana Barcelona,ABP Sant Andreu,Delictes contra l'Administració de justícia,Trencament de condemna,3,3,
4363,3,març,2011,RP Metropolitana Barcelona,ABP Sant Andreu,Delictes contra l'ordre públic,Altres delictes contra l'ordre públic,,1,
4364,3,març,2011,RP Metropolitana Barcelona,ABP Sant Andreu,Dels delictes contra la seguretat col·lectiva,Contra la salut pública,,,2
4365,3,març,2011,RP Metropolitana Barcelona,ABP Sant Andreu,Faltes contra el patrimoni,Faltes contra el patrimoni,319,61,4
4366,3,març,2011,RP Metropolitana Barcelona,ABP Sant Andreu,Faltes contra les persones,Faltes contra les persones,49,40,
4367,3,març,2011,RP Metropolitana Barcelona,ABP Sant Andreu,Faltes contra l'ordre públic,Faltes contra l'ordre públic,2,1,
4368,3,març,2011,RP Metropolitana Barcelona,ABP Sant Martí,De l’homicidi i les seves formes,Homicidi consumat,1,,
4369,3,març,2011,RP Metropolitana Barcelona,ABP Sant Martí,De l’homicidi i les seves formes,Homicidi temptativa,,1,
4370,3,març,2011,RP Metropolitana Barcelona,ABP Sant Martí,De les falsedats,De la usurpació de l'estat civil,1,,
4371,3,març,2011,RP Metropolitana Barcelona,ABP Sant Martí,De les falsedats,Falsedats documentals,2,2,1
4372,3,març,2011,RP Metropolitana Barcelona,ABP Sant Martí,De les falsedats,Falsificació de moneda i efectes timbrats,1,,
4373,3,març,2011,RP Metropolitana Barcelona,ABP Sant Martí,De les falsedats,Usurpació de funcions públiques i intrusisme,14,3,7
4374,3,març,2011,RP Metropolitana Barcelona,ABP Sant Martí,De les lesions,Lesions,24,20,12
4375,3,març,2011,RP Metropolitana Barcelona,ABP Sant Martí,De les tortures i altres delictes contra la integritat moral,Tracte degradant / vexatori,15,14,14
4376,3,març,2011,RP Metropolitana Barcelona,ABP Sant Martí,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Apropiació indeguda,6,6,7
4377,3,març,2011,RP Metropolitana Barcelona,ABP Sant Martí,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Danys,46,7,4
4378,3,març,2011,RP Metropolitana Barcelona,ABP Sant Martí,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Defraudacions de fluid elèctric i anàlogues,1,1,
4379,3,març,2011,RP Metropolitana Barcelona,ABP Sant Martí,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Estafes,33,14,3
4380,3,març,2011,RP Metropolitana Barcelona,ABP Sant Martí,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Furt,157,25,20
4381,3,març,2011,RP Metropolitana Barcelona,ABP Sant Martí,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Ocupació immobles,11,11,1
4382,3,març,2011,RP Metropolitana Barcelona,ABP Sant Martí,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Propietat industrial,1,1,1
4383,3,març,2011,RP Metropolitana Barcelona,ABP Sant Martí,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Receptació i altres conductes afins,7,7,6
4384,3,març,2011,RP Metropolitana Barcelona,ABP Sant Martí,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força,114,30,48
4385,3,març,2011,RP Metropolitana Barcelona,ABP Sant Martí,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força interior vehicle,143,10,6
4386,3,març,2011,RP Metropolitana Barcelona,ABP Sant Martí,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb violència i/o intimidació,125,22,28
4387,3,març,2011,RP Metropolitana Barcelona,ABP Sant Martí,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori i furt d'us de vehicle,58,42,1
4388,3,març,2011,RP Metropolitana Barcelona,ABP Sant Martí,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Usurpació,2,2,6
4389,3,març,2011,RP Metropolitana Barcelona,ABP Sant Martí,"Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili",Descobriment i revelació de secrets,2,,
4390,3,març,2011,RP Metropolitana Barcelona,ABP Sant Martí,"Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili",Entrada a domicili aliè,3,2,1
