,Mes,Nom mes,Any,Regió Policial (RP),Àrea Bàsica Policial (ABP),Títol Codi Penal,Tipus de fet,Coneguts,Resolts,Detencions
6071,4,abril,2017,RP Pirineu Occidental,ABP Pallars Jussà - Pallars Sobirà,De les tortures i altres delictes contra la integritat moral,Tracte degradant / vexatori,1,1,
6072,4,abril,2017,RP Pirineu Occidental,ABP Pallars Jussà - Pallars Sobirà,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Apropiació indeguda,2,1,
6073,4,abril,2017,RP Pirineu Occidental,ABP Pallars Jussà - Pallars Sobirà,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Danys,5,1,
6074,4,abril,2017,RP Pirineu Occidental,ABP Pallars Jussà - Pallars Sobirà,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Estafes,5,3,
6075,4,abril,2017,RP Pirineu Occidental,ABP Pallars Jussà - Pallars Sobirà,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Furt,10,3,
6076,4,abril,2017,RP Pirineu Occidental,ABP Pallars Jussà - Pallars Sobirà,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força,2,,
6077,4,abril,2017,RP Pirineu Occidental,ABP Pallars Jussà - Pallars Sobirà,Delictes contra la llibertat,Amenaces,,1,1
6078,4,abril,2017,RP Pirineu Occidental,ABP Pallars Jussà - Pallars Sobirà,Delictes contra l'Administració pública,Malversació,1,,
6079,4,abril,2017,RP Pirineu Occidental,ABP Pallars Jussà - Pallars Sobirà,Delictes contra les relacions familiars,Contra els drets i deures familiars,1,1,
6080,4,abril,2017,RP Pirineu Occidental,ABP Pallars Jussà - Pallars Sobirà,Dels delictes contra la seguretat col·lectiva,Contra la salut pública,,,1
6081,4,abril,2017,RP Pirineu Occidental,ABP Vall d'Aran - Alta Ribagorça,De les lesions,Lesions,2,5,
6082,4,abril,2017,RP Pirineu Occidental,ABP Vall d'Aran - Alta Ribagorça,De les tortures i altres delictes contra la integritat moral,Tracte degradant / vexatori,1,1,1
6083,4,abril,2017,RP Pirineu Occidental,ABP Vall d'Aran - Alta Ribagorça,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Danys,9,3,
6084,4,abril,2017,RP Pirineu Occidental,ABP Vall d'Aran - Alta Ribagorça,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Estafes,8,4,
6085,4,abril,2017,RP Pirineu Occidental,ABP Vall d'Aran - Alta Ribagorça,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Furt,8,,
6086,4,abril,2017,RP Pirineu Occidental,ABP Vall d'Aran - Alta Ribagorça,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força,1,,
6087,4,abril,2017,RP Pirineu Occidental,ABP Vall d'Aran - Alta Ribagorça,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força interior vehicle,1,,
6088,4,abril,2017,RP Pirineu Occidental,ABP Vall d'Aran - Alta Ribagorça,"Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili",Entrada a domicili aliè,1,1,
6089,4,abril,2017,RP Pirineu Occidental,ABP Vall d'Aran - Alta Ribagorça,Delictes contra la llibertat,Amenaces,1,1,
6090,4,abril,2017,RP Pirineu Occidental,ABP Vall d'Aran - Alta Ribagorça,Delictes contra l'Administració de justícia,Trencament de condemna,,1,
6091,4,abril,2017,RP Pirineu Occidental,ABP Vall d'Aran - Alta Ribagorça,Delictes contra l'Administració pública,Malversació,1,,
6092,4,abril,2017,RP Pirineu Occidental,ABP Vall d'Aran - Alta Ribagorça,Dels delictes contra la seguretat col·lectiva,Contra la salut pública,1,1,1
6093,4,abril,2017,RP Ponent,ABP Noguera,De les falsedats,De la usurpació de l'estat civil,1,,
6094,4,abril,2017,RP Ponent,ABP Noguera,De les lesions,Lesions,6,5,
6095,4,abril,2017,RP Ponent,ABP Noguera,De les tortures i altres delictes contra la integritat moral,Tracte degradant / vexatori,2,2,
6096,4,abril,2017,RP Ponent,ABP Noguera,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Apropiació indeguda,1,1,
6097,4,abril,2017,RP Ponent,ABP Noguera,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Danys,15,2,
6098,4,abril,2017,RP Ponent,ABP Noguera,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Defraudacions de fluid elèctric i anàlogues,1,2,
6099,4,abril,2017,RP Ponent,ABP Noguera,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Estafes,7,3,
6100,4,abril,2017,RP Ponent,ABP Noguera,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Furt,14,3,1
6101,4,abril,2017,RP Ponent,ABP Noguera,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Ocupació immobles,1,1,
6102,4,abril,2017,RP Ponent,ABP Noguera,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força,18,7,2
6103,4,abril,2017,RP Ponent,ABP Noguera,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força interior vehicle,2,,
6104,4,abril,2017,RP Ponent,ABP Noguera,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb violència i/o intimidació,,,1
6105,4,abril,2017,RP Ponent,ABP Noguera,Delictes contra la Constitució,Contra exercici drets fonamentals i llibertats públiques,1,,
6106,4,abril,2017,RP Ponent,ABP Noguera,Delictes contra la llibertat,Amenaces,2,2,
6107,4,abril,2017,RP Ponent,ABP Noguera,Delictes contra la llibertat,Coaccions,,1,
6108,4,abril,2017,RP Ponent,ABP Noguera,Delictes contra les relacions familiars,Contra els drets i deures familiars,1,1,
6109,4,abril,2017,RP Ponent,ABP Noguera,Delictes contra l'ordre públic,Altres delictes contra l'ordre públic,1,1,1
6110,4,abril,2017,RP Ponent,ABP Segarra - Urgell,De les falsedats,Falsedats documentals,1,,
6111,4,abril,2017,RP Ponent,ABP Segarra - Urgell,De les lesions,Lesions,14,13,5
6112,4,abril,2017,RP Ponent,ABP Segarra - Urgell,De les tortures i altres delictes contra la integritat moral,Tracte degradant / vexatori,1,1,
6113,4,abril,2017,RP Ponent,ABP Segarra - Urgell,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Apropiació indeguda,3,2,
6114,4,abril,2017,RP Ponent,ABP Segarra - Urgell,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Danys,13,3,
6115,4,abril,2017,RP Ponent,ABP Segarra - Urgell,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Estafes,12,7,
6116,4,abril,2017,RP Ponent,ABP Segarra - Urgell,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Furt,26,7,
6117,4,abril,2017,RP Ponent,ABP Segarra - Urgell,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força,22,5,3
6118,4,abril,2017,RP Ponent,ABP Segarra - Urgell,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força interior vehicle,3,,2
6119,4,abril,2017,RP Ponent,ABP Segarra - Urgell,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb violència i/o intimidació,,1,
6120,4,abril,2017,RP Ponent,ABP Segarra - Urgell,Delictes contra la llibertat,Amenaces,4,6,2
6121,4,abril,2017,RP Ponent,ABP Segarra - Urgell,Delictes contra la llibertat,Coaccions,1,1,
6122,4,abril,2017,RP Ponent,ABP Segarra - Urgell,Delictes contra la llibertat i la indemnitat sexuals,Abusos sexuals,,1,
6123,4,abril,2017,RP Ponent,ABP Segarra - Urgell,Delictes contra l'Administració de justícia,Trencament de condemna,3,2,1
6124,4,abril,2017,RP Ponent,ABP Segarra - Urgell,Delictes contra les relacions familiars,Contra els drets i deures familiars,1,1,
6125,4,abril,2017,RP Ponent,ABP Segarra - Urgell,Delictes contra l'ordre públic,Organitzacions i grups criminals,,1,
6126,4,abril,2017,RP Ponent,ABP Segarra - Urgell,Delictes contra l'ordre públic,Altres delictes contra l'ordre públic,1,1,1
6127,4,abril,2017,RP Ponent,ABP Segarra - Urgell,Dels delictes contra la seguretat col·lectiva,Contra la salut pública,2,1,1
6128,4,abril,2017,RP Ponent,ABP Segarra - Urgell,Faltes contra el patrimoni,Faltes contra el patrimoni,,1,
6129,4,abril,2017,RP Ponent,ABP Segrià - Garrigues - Pla d'Urgell,De l’homicidi i les seves formes,Homicidi consumat,1,1,1
6130,4,abril,2017,RP Ponent,ABP Segrià - Garrigues - Pla d'Urgell,De l’homicidi i les seves formes,Homicidi temptativa,3,2,1
6131,4,abril,2017,RP Ponent,ABP Segrià - Garrigues - Pla d'Urgell,De les falsedats,Falsedats documentals,3,3,
6132,4,abril,2017,RP Ponent,ABP Segrià - Garrigues - Pla d'Urgell,De les falsedats,Falsificació de moneda i efectes timbrats,1,,
6133,4,abril,2017,RP Ponent,ABP Segrià - Garrigues - Pla d'Urgell,De les lesions,Lesions,72,63,17
6134,4,abril,2017,RP Ponent,ABP Segrià - Garrigues - Pla d'Urgell,De les tortures i altres delictes contra la integritat moral,Tracte degradant / vexatori,1,1,
6135,4,abril,2017,RP Ponent,ABP Segrià - Garrigues - Pla d'Urgell,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Apropiació indeguda,14,7,
6136,4,abril,2017,RP Ponent,ABP Segrià - Garrigues - Pla d'Urgell,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Danys,124,19,1
6137,4,abril,2017,RP Ponent,ABP Segrià - Garrigues - Pla d'Urgell,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Defraudacions de fluid elèctric i anàlogues,1,1,
6138,4,abril,2017,RP Ponent,ABP Segrià - Garrigues - Pla d'Urgell,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Estafes,84,26,2
6139,4,abril,2017,RP Ponent,ABP Segrià - Garrigues - Pla d'Urgell,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Furt,311,61,9
6140,4,abril,2017,RP Ponent,ABP Segrià - Garrigues - Pla d'Urgell,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Ocupació immobles,1,1,
6141,4,abril,2017,RP Ponent,ABP Segrià - Garrigues - Pla d'Urgell,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Receptació i altres conductes afins,1,,
6142,4,abril,2017,RP Ponent,ABP Segrià - Garrigues - Pla d'Urgell,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força,119,6,8
6143,4,abril,2017,RP Ponent,ABP Segrià - Garrigues - Pla d'Urgell,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força interior vehicle,110,6,3
6144,4,abril,2017,RP Ponent,ABP Segrià - Garrigues - Pla d'Urgell,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb violència i/o intimidació,29,14,15
6145,4,abril,2017,RP Ponent,ABP Segrià - Garrigues - Pla d'Urgell,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori i furt d'us de vehicle,5,10,1
6146,4,abril,2017,RP Ponent,ABP Segrià - Garrigues - Pla d'Urgell,Delictes contra la Constitució,Contra exercici drets fonamentals i llibertats públiques,2,1,
6147,4,abril,2017,RP Ponent,ABP Segrià - Garrigues - Pla d'Urgell,"Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili",Descobriment i revelació de secrets,7,5,
6148,4,abril,2017,RP Ponent,ABP Segrià - Garrigues - Pla d'Urgell,Delictes contra la llibertat,Amenaces,55,53,7
6149,4,abril,2017,RP Ponent,ABP Segrià - Garrigues - Pla d'Urgell,Delictes contra la llibertat,Coaccions,12,11,1
6150,4,abril,2017,RP Ponent,ABP Segrià - Garrigues - Pla d'Urgell,Delictes contra la llibertat i la indemnitat sexuals,Abusos sexuals,1,,
6151,4,abril,2017,RP Ponent,ABP Segrià - Garrigues - Pla d'Urgell,Delictes contra la llibertat i la indemnitat sexuals,Agressions sexuals,2,3,1
6152,4,abril,2017,RP Ponent,ABP Segrià - Garrigues - Pla d'Urgell,Delictes contra la llibertat i la indemnitat sexuals,Relatius a la prostitució,1,1,1
6153,4,abril,2017,RP Ponent,ABP Segrià - Garrigues - Pla d'Urgell,Delictes contra l'Administració de justícia,"Acusació, denúncia falsa i simulació de delictes",,1,
6154,4,abril,2017,RP Ponent,ABP Segrià - Garrigues - Pla d'Urgell,Delictes contra l'Administració de justícia,Trencament de condemna,17,17,5
6155,4,abril,2017,RP Ponent,ABP Segrià - Garrigues - Pla d'Urgell,Delictes contra l'Administració pública,Prevaricació de funcionaris públics,1,,
6156,4,abril,2017,RP Ponent,ABP Segrià - Garrigues - Pla d'Urgell,Delictes contra les relacions familiars,Contra els drets i deures familiars,4,5,
6157,4,abril,2017,RP Ponent,ABP Segrià - Garrigues - Pla d'Urgell,Delictes contra l'ordre públic,Organitzacions i grups criminals,1,,
6158,4,abril,2017,RP Ponent,ABP Segrià - Garrigues - Pla d'Urgell,Delictes contra l'ordre públic,Altres delictes contra l'ordre públic,6,6,5
6159,4,abril,2017,RP Ponent,ABP Segrià - Garrigues - Pla d'Urgell,Dels delictes contra la seguretat col·lectiva,Contra la salut pública,8,10,9
6160,4,abril,2017,RP Ponent,ABP Segrià - Garrigues - Pla d'Urgell,"Dels delictes relatius a l’ordenació del territori i l’urbanisme, la protecció del patrimoni històric i el medi ambient","Protecció de la flora, fauna i animals domèstics",1,,
6161,4,abril,2017,RP Ponent,ABP Segrià - Garrigues - Pla d'Urgell,Faltes contra el patrimoni,Faltes contra el patrimoni,,1,
6162,4,abril,2017,RP Terres de l'Ebre,ABP Baix Ebre,De l’homicidi i les seves formes,Homicidi temptativa,1,1,1
6163,4,abril,2017,RP Terres de l'Ebre,ABP Baix Ebre,De les falsedats,De la usurpació de l'estat civil,1,,
6164,4,abril,2017,RP Terres de l'Ebre,ABP Baix Ebre,De les falsedats,Falsedats documentals,1,2,
6165,4,abril,2017,RP Terres de l'Ebre,ABP Baix Ebre,De les falsedats,Falsificació de moneda i efectes timbrats,1,,
6166,4,abril,2017,RP Terres de l'Ebre,ABP Baix Ebre,De les lesions,Lesions,18,17,3
6167,4,abril,2017,RP Terres de l'Ebre,ABP Baix Ebre,De les tortures i altres delictes contra la integritat moral,Tracte degradant / vexatori,1,1,
6168,4,abril,2017,RP Terres de l'Ebre,ABP Baix Ebre,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Apropiació indeguda,2,2,
6169,4,abril,2017,RP Terres de l'Ebre,ABP Baix Ebre,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Danys,39,9,
6170,4,abril,2017,RP Terres de l'Ebre,ABP Baix Ebre,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Estafes,32,7,
6171,4,abril,2017,RP Terres de l'Ebre,ABP Baix Ebre,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Furt,60,11,
6172,4,abril,2017,RP Terres de l'Ebre,ABP Baix Ebre,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Ocupació immobles,2,2,
6173,4,abril,2017,RP Terres de l'Ebre,ABP Baix Ebre,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Receptació i altres conductes afins,,1,
6174,4,abril,2017,RP Terres de l'Ebre,ABP Baix Ebre,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força,32,5,3
6175,4,abril,2017,RP Terres de l'Ebre,ABP Baix Ebre,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força interior vehicle,22,,
6176,4,abril,2017,RP Terres de l'Ebre,ABP Baix Ebre,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb violència i/o intimidació,8,5,4
6177,4,abril,2017,RP Terres de l'Ebre,ABP Baix Ebre,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori i furt d'us de vehicle,3,2,
6178,4,abril,2017,RP Terres de l'Ebre,ABP Baix Ebre,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Usurpació,,1,
6179,4,abril,2017,RP Terres de l'Ebre,ABP Baix Ebre,Delictes contra l’honor,Injúria,1,1,
6180,4,abril,2017,RP Terres de l'Ebre,ABP Baix Ebre,"Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili",Descobriment i revelació de secrets,2,,
6181,4,abril,2017,RP Terres de l'Ebre,ABP Baix Ebre,Delictes contra la llibertat,Amenaces,14,14,2
6182,4,abril,2017,RP Terres de l'Ebre,ABP Baix Ebre,Delictes contra la llibertat,Coaccions,12,13,
6183,4,abril,2017,RP Terres de l'Ebre,ABP Baix Ebre,Delictes contra la llibertat i la indemnitat sexuals,Abusos sexuals,1,,
6184,4,abril,2017,RP Terres de l'Ebre,ABP Baix Ebre,Delictes contra la llibertat i la indemnitat sexuals,Agressions sexuals,1,2,1
6185,4,abril,2017,RP Terres de l'Ebre,ABP Baix Ebre,Delictes contra l'Administració de justícia,Trencament de condemna,3,3,1
6186,4,abril,2017,RP Terres de l'Ebre,ABP Baix Ebre,Delictes contra les relacions familiars,Contra els drets i deures familiars,3,3,
6187,4,abril,2017,RP Terres de l'Ebre,ABP Baix Ebre,Delictes contra l'ordre públic,Organitzacions i grups criminals,1,1,
6188,4,abril,2017,RP Terres de l'Ebre,ABP Baix Ebre,Delictes contra l'ordre públic,Altres delictes contra l'ordre públic,4,4,5
6189,4,abril,2017,RP Terres de l'Ebre,ABP Baix Ebre,Dels delictes contra la seguretat col·lectiva,Contra la salut pública,1,1,2
6190,4,abril,2017,RP Terres de l'Ebre,ABP Baix Ebre,Dels delictes contra la seguretat col·lectiva,Incendi,2,1,
6191,4,abril,2017,RP Terres de l'Ebre,ABP Montsià,De les lesions,Lesions,21,20,5
6192,4,abril,2017,RP Terres de l'Ebre,ABP Montsià,De les tortures i altres delictes contra la integritat moral,Tracte degradant / vexatori,3,1,
6193,4,abril,2017,RP Terres de l'Ebre,ABP Montsià,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Apropiació indeguda,4,4,
6194,4,abril,2017,RP Terres de l'Ebre,ABP Montsià,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Danys,41,6,1
6195,4,abril,2017,RP Terres de l'Ebre,ABP Montsià,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Defraudacions de fluid elèctric i anàlogues,,1,
6196,4,abril,2017,RP Terres de l'Ebre,ABP Montsià,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Estafes,30,5,
6197,4,abril,2017,RP Terres de l'Ebre,ABP Montsià,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Furt,58,11,
6198,4,abril,2017,RP Terres de l'Ebre,ABP Montsià,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Ocupació immobles,1,1,
6199,4,abril,2017,RP Terres de l'Ebre,ABP Montsià,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Receptació i altres conductes afins,1,1,1
6200,4,abril,2017,RP Terres de l'Ebre,ABP Montsià,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força,31,3,1
6201,4,abril,2017,RP Terres de l'Ebre,ABP Montsià,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força interior vehicle,10,1,
6202,4,abril,2017,RP Terres de l'Ebre,ABP Montsià,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb violència i/o intimidació,7,5,4
6203,4,abril,2017,RP Terres de l'Ebre,ABP Montsià,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori i furt d'us de vehicle,1,,
6204,4,abril,2017,RP Terres de l'Ebre,ABP Montsià,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Blanqueig de capitals,1,,
6205,4,abril,2017,RP Terres de l'Ebre,ABP Montsià,"Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili",Descobriment i revelació de secrets,1,,
6206,4,abril,2017,RP Terres de l'Ebre,ABP Montsià,Delictes contra la llibertat,Amenaces,14,17,2
6207,4,abril,2017,RP Terres de l'Ebre,ABP Montsià,Delictes contra la llibertat,Coaccions,1,1,
6208,4,abril,2017,RP Terres de l'Ebre,ABP Montsià,Delictes contra la llibertat i la indemnitat sexuals,Abusos sexuals,1,,
6209,4,abril,2017,RP Terres de l'Ebre,ABP Montsià,Delictes contra la llibertat i la indemnitat sexuals,Agressions sexuals,1,1,1
6210,4,abril,2017,RP Terres de l'Ebre,ABP Montsià,Delictes contra les relacions familiars,Contra els drets i deures familiars,,1,
6211,4,abril,2017,RP Terres de l'Ebre,ABP Montsià,Delictes contra l'ordre públic,Organitzacions i grups criminals,1,,
6212,4,abril,2017,RP Terres de l'Ebre,ABP Montsià,Delictes contra l'ordre públic,Altres delictes contra l'ordre públic,2,3,2
6213,4,abril,2017,RP Terres de l'Ebre,ABP Montsià,Dels delictes contra la seguretat col·lectiva,Contra la salut pública,1,,
6214,4,abril,2017,RP Terres de l'Ebre,ABP Terra Alta - Ribera d'Ebre,De les lesions,Lesions,8,8,
6215,4,abril,2017,RP Terres de l'Ebre,ABP Terra Alta - Ribera d'Ebre,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Danys,11,1,
6216,4,abril,2017,RP Terres de l'Ebre,ABP Terra Alta - Ribera d'Ebre,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Estafes,6,,
6217,4,abril,2017,RP Terres de l'Ebre,ABP Terra Alta - Ribera d'Ebre,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Furt,12,4,
6218,4,abril,2017,RP Terres de l'Ebre,ABP Terra Alta - Ribera d'Ebre,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força,8,1,
6219,4,abril,2017,RP Terres de l'Ebre,ABP Terra Alta - Ribera d'Ebre,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força interior vehicle,1,,
6220,4,abril,2017,RP Terres de l'Ebre,ABP Terra Alta - Ribera d'Ebre,"Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili",Entrada a domicili aliè,1,,
6221,4,abril,2017,RP Terres de l'Ebre,ABP Terra Alta - Ribera d'Ebre,Delictes contra la llibertat,Amenaces,3,3,1
6222,4,abril,2017,RP Terres de l'Ebre,ABP Terra Alta - Ribera d'Ebre,Delictes contra la llibertat,Coaccions,1,1,
6223,4,abril,2017,RP Terres de l'Ebre,ABP Terra Alta - Ribera d'Ebre,Delictes contra l'Administració de justícia,"Acusació, denúncia falsa i simulació de delictes",1,,
6224,4,abril,2017,RP Terres de l'Ebre,ABP Terra Alta - Ribera d'Ebre,Delictes contra l'Administració de justícia,Trencament de condemna,1,1,
6225,4,abril,2017,RP Terres de l'Ebre,ABP Terra Alta - Ribera d'Ebre,Delictes contra l'ordre públic,Altres delictes contra l'ordre públic,2,1,1
6226,4,abril,2017,RP Terres de l'Ebre,ABP Terra Alta - Ribera d'Ebre,Dels delictes contra la seguretat col·lectiva,Contra la salut pública,1,1,2
6227,5,maig,2017,RP  Metropolitana Nord,ABP Arenys de Mar,De les falsedats,Falsedats documentals,2,2,1
6228,5,maig,2017,RP  Metropolitana Nord,ABP Arenys de Mar,De les lesions,Lesions,40,39,12
6229,5,maig,2017,RP  Metropolitana Nord,ABP Arenys de Mar,De les tortures i altres delictes contra la integritat moral,Tracte degradant / vexatori,3,3,1
6230,5,maig,2017,RP  Metropolitana Nord,ABP Arenys de Mar,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Apropiació indeguda,8,5,
6231,5,maig,2017,RP  Metropolitana Nord,ABP Arenys de Mar,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Danys,119,13,1
6232,5,maig,2017,RP  Metropolitana Nord,ABP Arenys de Mar,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Defraudacions de fluid elèctric i anàlogues,1,1,
6233,5,maig,2017,RP  Metropolitana Nord,ABP Arenys de Mar,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Estafes,63,12,
6234,5,maig,2017,RP  Metropolitana Nord,ABP Arenys de Mar,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Furt,266,25,4
6235,5,maig,2017,RP  Metropolitana Nord,ABP Arenys de Mar,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Ocupació immobles,4,3,
6236,5,maig,2017,RP  Metropolitana Nord,ABP Arenys de Mar,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Propietat industrial,1,1,
6237,5,maig,2017,RP  Metropolitana Nord,ABP Arenys de Mar,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Receptació i altres conductes afins,2,1,
6238,5,maig,2017,RP  Metropolitana Nord,ABP Arenys de Mar,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força,98,9,3
6239,5,maig,2017,RP  Metropolitana Nord,ABP Arenys de Mar,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força interior vehicle,62,6,2
6240,5,maig,2017,RP  Metropolitana Nord,ABP Arenys de Mar,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb violència i/o intimidació,24,7,6
6241,5,maig,2017,RP  Metropolitana Nord,ABP Arenys de Mar,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori i furt d'us de vehicle,11,4,
6242,5,maig,2017,RP  Metropolitana Nord,ABP Arenys de Mar,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Administració deslleial,1,1,
6243,5,maig,2017,RP  Metropolitana Nord,ABP Arenys de Mar,"Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili",Descobriment i revelació de secrets,1,1,
6244,5,maig,2017,RP  Metropolitana Nord,ABP Arenys de Mar,"Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili",Entrada a domicili aliè,2,1,
6245,5,maig,2017,RP  Metropolitana Nord,ABP Arenys de Mar,Delictes contra la llibertat,Amenaces,41,38,3
6246,5,maig,2017,RP  Metropolitana Nord,ABP Arenys de Mar,Delictes contra la llibertat,Coaccions,11,10,
6247,5,maig,2017,RP  Metropolitana Nord,ABP Arenys de Mar,Delictes contra la llibertat i la indemnitat sexuals,Abusos sexuals,2,2,
6248,5,maig,2017,RP  Metropolitana Nord,ABP Arenys de Mar,Delictes contra la llibertat i la indemnitat sexuals,Agressions sexuals,1,1,
6249,5,maig,2017,RP  Metropolitana Nord,ABP Arenys de Mar,Delictes contra l'Administració de justícia,Obstrucció a la justícia i deslleialtat professional,1,1,
6250,5,maig,2017,RP  Metropolitana Nord,ABP Arenys de Mar,Delictes contra l'Administració de justícia,Trencament de condemna,4,4,4
6251,5,maig,2017,RP  Metropolitana Nord,ABP Arenys de Mar,Delictes contra les relacions familiars,Contra els drets i deures familiars,3,2,
6252,5,maig,2017,RP  Metropolitana Nord,ABP Arenys de Mar,Delictes contra l'ordre públic,Altres delictes contra l'ordre públic,8,8,7
6253,5,maig,2017,RP  Metropolitana Nord,ABP Arenys de Mar,Dels delictes contra la seguretat col·lectiva,Contra la salut pública,4,2,4
6254,5,maig,2017,RP  Metropolitana Nord,ABP Arenys de Mar,"Dels delictes relatius a l’ordenació del territori i l’urbanisme, la protecció del patrimoni històric i el medi ambient","Protecció de la flora, fauna i animals domèstics",2,2,
6255,5,maig,2017,RP  Metropolitana Nord,ABP Badalona,De l’homicidi i les seves formes,Homicidi temptativa,3,3,3
6256,5,maig,2017,RP  Metropolitana Nord,ABP Badalona,De l’homicidi i les seves formes,Inducció i cooperació al suïcidi,1,,
6257,5,maig,2017,RP  Metropolitana Nord,ABP Badalona,De les falsedats,De la usurpació de l'estat civil,3,,
6258,5,maig,2017,RP  Metropolitana Nord,ABP Badalona,De les falsedats,Falsedats documentals,3,1,2
6259,5,maig,2017,RP  Metropolitana Nord,ABP Badalona,De les falsedats,Falsificació de moneda i efectes timbrats,6,4,
6260,5,maig,2017,RP  Metropolitana Nord,ABP Badalona,De les lesions,Lesions,68,55,16
