,Mes,Nom mes,Any,Regió Policial (RP),Àrea Bàsica Policial (ABP),Títol Codi Penal,Tipus de fet,Coneguts,Resolts,Detencions
5308,4,abril,2014,RP Camp de Tarragona,ABP Alt Camp - C. de Barberà,Delictes contra la llibertat,Segrest,1,1,2
5309,4,abril,2014,RP Camp de Tarragona,ABP Alt Camp - C. de Barberà,Delictes contra la llibertat i la indemnitat sexuals,Abusos sexuals,1,,
5310,4,abril,2014,RP Camp de Tarragona,ABP Alt Camp - C. de Barberà,Delictes contra l'Administració de justícia,"Acusació, denúncia falsa i simulació de delictes",1,,
5311,4,abril,2014,RP Camp de Tarragona,ABP Alt Camp - C. de Barberà,Delictes contra l'Administració de justícia,Trencament de condemna,2,2,
5312,4,abril,2014,RP Camp de Tarragona,ABP Alt Camp - C. de Barberà,Delictes contra les relacions familiars,Contra els drets i deures familiars,2,3,
5313,4,abril,2014,RP Camp de Tarragona,ABP Alt Camp - C. de Barberà,Delictes contra l'ordre públic,Desordres públics,1,1,
5314,4,abril,2014,RP Camp de Tarragona,ABP Alt Camp - C. de Barberà,Delictes contra l'ordre públic,Altres delictes contra l'ordre públic,4,4,2
5315,4,abril,2014,RP Camp de Tarragona,ABP Alt Camp - C. de Barberà,Dels delictes contra la seguretat col·lectiva,Contra la salut pública,1,1,1
5316,4,abril,2014,RP Camp de Tarragona,ABP Alt Camp - C. de Barberà,Faltes contra el patrimoni,Faltes contra el patrimoni,69,9,
5317,4,abril,2014,RP Camp de Tarragona,ABP Alt Camp - C. de Barberà,Faltes contra les persones,Faltes contra les persones,23,19,
5318,4,abril,2014,RP Camp de Tarragona,ABP Baix Camp - Priorat,De les falsedats,Falsedats documentals,4,4,1
5319,4,abril,2014,RP Camp de Tarragona,ABP Baix Camp - Priorat,De les lesions,Lesions,10,11,5
5320,4,abril,2014,RP Camp de Tarragona,ABP Baix Camp - Priorat,De les tortures i altres delictes contra la integritat moral,Tracte degradant / vexatori,9,9,6
5321,4,abril,2014,RP Camp de Tarragona,ABP Baix Camp - Priorat,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Apropiació indeguda,8,5,2
5322,4,abril,2014,RP Camp de Tarragona,ABP Baix Camp - Priorat,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Danys,27,4,4
5323,4,abril,2014,RP Camp de Tarragona,ABP Baix Camp - Priorat,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Defraudacions de fluid elèctric i anàlogues,1,1,
5324,4,abril,2014,RP Camp de Tarragona,ABP Baix Camp - Priorat,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Estafes,14,12,7
5325,4,abril,2014,RP Camp de Tarragona,ABP Baix Camp - Priorat,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Furt,95,18,4
5326,4,abril,2014,RP Camp de Tarragona,ABP Baix Camp - Priorat,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Ocupació immobles,14,9,
5327,4,abril,2014,RP Camp de Tarragona,ABP Baix Camp - Priorat,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Receptació i altres conductes afins,6,6,1
5328,4,abril,2014,RP Camp de Tarragona,ABP Baix Camp - Priorat,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força,259,21,16
5329,4,abril,2014,RP Camp de Tarragona,ABP Baix Camp - Priorat,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força interior vehicle,125,3,4
5330,4,abril,2014,RP Camp de Tarragona,ABP Baix Camp - Priorat,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb violència i/o intimidació,53,11,13
5331,4,abril,2014,RP Camp de Tarragona,ABP Baix Camp - Priorat,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori i furt d'us de vehicle,15,5,1
5332,4,abril,2014,RP Camp de Tarragona,ABP Baix Camp - Priorat,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Usurpació,1,1,4
5333,4,abril,2014,RP Camp de Tarragona,ABP Baix Camp - Priorat,Delictes contra la llibertat,Amenaces,14,13,7
5334,4,abril,2014,RP Camp de Tarragona,ABP Baix Camp - Priorat,Delictes contra la llibertat,Coaccions,3,3,
5335,4,abril,2014,RP Camp de Tarragona,ABP Baix Camp - Priorat,Delictes contra la llibertat i la indemnitat sexuals,Abusos sexuals,1,,
5336,4,abril,2014,RP Camp de Tarragona,ABP Baix Camp - Priorat,Delictes contra la llibertat i la indemnitat sexuals,Agressions sexuals,1,1,
5337,4,abril,2014,RP Camp de Tarragona,ABP Baix Camp - Priorat,Delictes contra l'Administració de justícia,Obstrucció a la justícia i deslleialtat professional,1,1,
5338,4,abril,2014,RP Camp de Tarragona,ABP Baix Camp - Priorat,Delictes contra l'Administració de justícia,Trencament de condemna,3,4,1
5339,4,abril,2014,RP Camp de Tarragona,ABP Baix Camp - Priorat,Delictes contra les relacions familiars,Contra els drets i deures familiars,10,10,
5340,4,abril,2014,RP Camp de Tarragona,ABP Baix Camp - Priorat,Delictes contra l'ordre públic,Altres delictes contra l'ordre públic,10,8,10
5341,4,abril,2014,RP Camp de Tarragona,ABP Baix Camp - Priorat,Dels delictes contra la seguretat col·lectiva,Contra la salut pública,4,5,29
5342,4,abril,2014,RP Camp de Tarragona,ABP Baix Camp - Priorat,Faltes contra el patrimoni,Faltes contra el patrimoni,396,43,
5343,4,abril,2014,RP Camp de Tarragona,ABP Baix Camp - Priorat,Faltes contra els interessos generals,Faltes contra els interessos generals,4,1,
5344,4,abril,2014,RP Camp de Tarragona,ABP Baix Camp - Priorat,Faltes contra les persones,Faltes contra les persones,86,71,
5345,4,abril,2014,RP Camp de Tarragona,ABP Baix Camp - Priorat,Faltes contra l'ordre públic,Faltes contra l'ordre públic,6,6,
5346,4,abril,2014,RP Camp de Tarragona,ABP Baix Penedès,De les falsedats,De la usurpació de l'estat civil,1,,
5347,4,abril,2014,RP Camp de Tarragona,ABP Baix Penedès,De les falsedats,Falsedats documentals,1,1,
5348,4,abril,2014,RP Camp de Tarragona,ABP Baix Penedès,De les lesions,Lesions,12,11,4
5349,4,abril,2014,RP Camp de Tarragona,ABP Baix Penedès,De les tortures i altres delictes contra la integritat moral,Tracte degradant / vexatori,4,4,
5350,4,abril,2014,RP Camp de Tarragona,ABP Baix Penedès,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Apropiació indeguda,7,7,
5351,4,abril,2014,RP Camp de Tarragona,ABP Baix Penedès,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Danys,19,1,
5352,4,abril,2014,RP Camp de Tarragona,ABP Baix Penedès,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Estafes,13,6,2
5353,4,abril,2014,RP Camp de Tarragona,ABP Baix Penedès,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Furt,43,6,1
5354,4,abril,2014,RP Camp de Tarragona,ABP Baix Penedès,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Ocupació immobles,2,1,
5355,4,abril,2014,RP Camp de Tarragona,ABP Baix Penedès,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força,199,37,19
5356,4,abril,2014,RP Camp de Tarragona,ABP Baix Penedès,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força interior vehicle,44,4,5
5357,4,abril,2014,RP Camp de Tarragona,ABP Baix Penedès,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb violència i/o intimidació,10,2,1
5358,4,abril,2014,RP Camp de Tarragona,ABP Baix Penedès,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori i furt d'us de vehicle,8,3,
5359,4,abril,2014,RP Camp de Tarragona,ABP Baix Penedès,Delictes contra la Constitució,Contra exercici drets fonamentals i llibertats públiques,1,,
5360,4,abril,2014,RP Camp de Tarragona,ABP Baix Penedès,"Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili",Descobriment i revelació de secrets,1,1,
5361,4,abril,2014,RP Camp de Tarragona,ABP Baix Penedès,"Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili",Entrada a domicili aliè,2,2,
5362,4,abril,2014,RP Camp de Tarragona,ABP Baix Penedès,Delictes contra la llibertat,Amenaces,5,5,2
5363,4,abril,2014,RP Camp de Tarragona,ABP Baix Penedès,Delictes contra la llibertat,Coaccions,1,1,
5364,4,abril,2014,RP Camp de Tarragona,ABP Baix Penedès,Delictes contra la llibertat,Detenció il·legal,1,,
5365,4,abril,2014,RP Camp de Tarragona,ABP Baix Penedès,Delictes contra la llibertat i la indemnitat sexuals,Abusos sexuals,1,2,
5366,4,abril,2014,RP Camp de Tarragona,ABP Baix Penedès,Delictes contra la llibertat i la indemnitat sexuals,Agressions sexuals,1,,
5367,4,abril,2014,RP Camp de Tarragona,ABP Baix Penedès,Delictes contra l'Administració de justícia,"Acusació, denúncia falsa i simulació de delictes",1,2,
5368,4,abril,2014,RP Camp de Tarragona,ABP Baix Penedès,Delictes contra l'Administració de justícia,Obstrucció a la justícia i deslleialtat professional,1,1,
5369,4,abril,2014,RP Camp de Tarragona,ABP Baix Penedès,Delictes contra l'Administració de justícia,Trencament de condemna,5,3,1
5370,4,abril,2014,RP Camp de Tarragona,ABP Baix Penedès,Delictes contra les relacions familiars,Contra els drets i deures familiars,6,6,
5371,4,abril,2014,RP Camp de Tarragona,ABP Baix Penedès,Delictes contra l'ordre públic,Altres delictes contra l'ordre públic,3,2,2
5372,4,abril,2014,RP Camp de Tarragona,ABP Baix Penedès,Dels delictes contra la seguretat col·lectiva,Contra la salut pública,1,1,1
5373,4,abril,2014,RP Camp de Tarragona,ABP Baix Penedès,Dels delictes contra la seguretat col·lectiva,Incendi,1,,
5374,4,abril,2014,RP Camp de Tarragona,ABP Baix Penedès,"Dels delictes relatius a l’ordenació del territori i l’urbanisme, la protecció del patrimoni històric i el medi ambient","Protecció de la flora, fauna i animals domèstics",1,1,
5375,4,abril,2014,RP Camp de Tarragona,ABP Baix Penedès,Faltes contra el patrimoni,Faltes contra el patrimoni,263,30,1
5376,4,abril,2014,RP Camp de Tarragona,ABP Baix Penedès,Faltes contra els interessos generals,Faltes contra els interessos generals,2,1,
5377,4,abril,2014,RP Camp de Tarragona,ABP Baix Penedès,Faltes contra les persones,Faltes contra les persones,60,54,
5378,4,abril,2014,RP Camp de Tarragona,ABP Baix Penedès,Faltes contra l'ordre públic,Faltes contra l'ordre públic,6,5,
5379,4,abril,2014,RP Camp de Tarragona,ABP Tarragonès,De l’homicidi i les seves formes,Homicidi temptativa,2,1,
5380,4,abril,2014,RP Camp de Tarragona,ABP Tarragonès,De l’omissió del deure d’auxili,Omissió del deure de socors,1,1,
5381,4,abril,2014,RP Camp de Tarragona,ABP Tarragonès,De les falsedats,De la usurpació de l'estat civil,1,1,
5382,4,abril,2014,RP Camp de Tarragona,ABP Tarragonès,De les falsedats,Falsedats documentals,5,4,3
5383,4,abril,2014,RP Camp de Tarragona,ABP Tarragonès,De les falsedats,Falsificació de moneda i efectes timbrats,,1,1
5384,4,abril,2014,RP Camp de Tarragona,ABP Tarragonès,De les falsedats,Usurpació de funcions públiques i intrusisme,1,1,
5385,4,abril,2014,RP Camp de Tarragona,ABP Tarragonès,De les lesions,Lesions,40,38,24
5386,4,abril,2014,RP Camp de Tarragona,ABP Tarragonès,De les tortures i altres delictes contra la integritat moral,Tracte degradant / vexatori,15,14,9
5387,4,abril,2014,RP Camp de Tarragona,ABP Tarragonès,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Apropiació indeguda,7,5,3
5388,4,abril,2014,RP Camp de Tarragona,ABP Tarragonès,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Danys,45,8,1
5389,4,abril,2014,RP Camp de Tarragona,ABP Tarragonès,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Defraudacions de fluid elèctric i anàlogues,5,4,1
5390,4,abril,2014,RP Camp de Tarragona,ABP Tarragonès,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Estafes,38,8,3
5391,4,abril,2014,RP Camp de Tarragona,ABP Tarragonès,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Furt,171,23,25
5392,4,abril,2014,RP Camp de Tarragona,ABP Tarragonès,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Ocupació immobles,12,8,1
5393,4,abril,2014,RP Camp de Tarragona,ABP Tarragonès,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Receptació i altres conductes afins,11,9,6
5394,4,abril,2014,RP Camp de Tarragona,ABP Tarragonès,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força,304,48,45
5395,4,abril,2014,RP Camp de Tarragona,ABP Tarragonès,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força interior vehicle,153,11,12
5396,4,abril,2014,RP Camp de Tarragona,ABP Tarragonès,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb violència i/o intimidació,68,23,35
5397,4,abril,2014,RP Camp de Tarragona,ABP Tarragonès,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori i furt d'us de vehicle,28,11,1
5398,4,abril,2014,RP Camp de Tarragona,ABP Tarragonès,Delictes contra l’honor,Calúmnia,1,,
5399,4,abril,2014,RP Camp de Tarragona,ABP Tarragonès,"Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili",Descobriment i revelació de secrets,1,,
5400,4,abril,2014,RP Camp de Tarragona,ABP Tarragonès,"Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili",Entrada a domicili aliè,4,4,2
5401,4,abril,2014,RP Camp de Tarragona,ABP Tarragonès,Delictes contra la llibertat,Amenaces,21,18,18
5402,4,abril,2014,RP Camp de Tarragona,ABP Tarragonès,Delictes contra la llibertat,Coaccions,3,3,
5403,4,abril,2014,RP Camp de Tarragona,ABP Tarragonès,Delictes contra la llibertat,Detenció il·legal,1,1,1
5404,4,abril,2014,RP Camp de Tarragona,ABP Tarragonès,Delictes contra la llibertat i la indemnitat sexuals,Agressions sexuals,,,1
5405,4,abril,2014,RP Camp de Tarragona,ABP Tarragonès,Delictes contra la llibertat i la indemnitat sexuals,Relatius a la prostitució,1,1,
5406,4,abril,2014,RP Camp de Tarragona,ABP Tarragonès,Delictes contra l'Administració de justícia,"Acusació, denúncia falsa i simulació de delictes",1,2,
5407,4,abril,2014,RP Camp de Tarragona,ABP Tarragonès,Delictes contra l'Administració de justícia,Obstrucció a la justícia i deslleialtat professional,,,2
5408,4,abril,2014,RP Camp de Tarragona,ABP Tarragonès,Delictes contra l'Administració de justícia,Trencament de condemna,9,8,7
5409,4,abril,2014,RP Camp de Tarragona,ABP Tarragonès,Delictes contra les relacions familiars,Contra els drets i deures familiars,6,6,
5410,4,abril,2014,RP Camp de Tarragona,ABP Tarragonès,Delictes contra l'ordre públic,Desordres públics,1,,
5411,4,abril,2014,RP Camp de Tarragona,ABP Tarragonès,Delictes contra l'ordre públic,Organitzacions i grups criminals,,1,
5412,4,abril,2014,RP Camp de Tarragona,ABP Tarragonès,Delictes contra l'ordre públic,Altres delictes contra l'ordre públic,12,10,13
5413,4,abril,2014,RP Camp de Tarragona,ABP Tarragonès,Dels delictes contra els drets dels treballadors,Contra els drets dels treballadors,1,1,
5414,4,abril,2014,RP Camp de Tarragona,ABP Tarragonès,Dels delictes contra la seguretat col·lectiva,Contra la salut pública,8,7,10
5415,4,abril,2014,RP Camp de Tarragona,ABP Tarragonès,Dels delictes contra la seguretat col·lectiva,Risc catastròfic,1,1,1
5416,4,abril,2014,RP Camp de Tarragona,ABP Tarragonès,Faltes contra el patrimoni,Faltes contra el patrimoni,635,88,1
5417,4,abril,2014,RP Camp de Tarragona,ABP Tarragonès,Faltes contra els interessos generals,Faltes contra els interessos generals,2,,
5418,4,abril,2014,RP Camp de Tarragona,ABP Tarragonès,Faltes contra les persones,Faltes contra les persones,100,90,
5419,4,abril,2014,RP Camp de Tarragona,ABP Tarragonès,Faltes contra l'ordre públic,Faltes contra l'ordre públic,10,10,
5420,4,abril,2014,RP Central,ABP Anoia,De les falsedats,Usurpació de funcions públiques i intrusisme,1,,
5421,4,abril,2014,RP Central,ABP Anoia,De les lesions,Lesions,8,8,3
5422,4,abril,2014,RP Central,ABP Anoia,De les tortures i altres delictes contra la integritat moral,Tracte degradant / vexatori,10,9,7
5423,4,abril,2014,RP Central,ABP Anoia,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Apropiació indeguda,2,2,
5424,4,abril,2014,RP Central,ABP Anoia,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Danys,6,1,
5425,4,abril,2014,RP Central,ABP Anoia,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Estafes,7,6,1
5426,4,abril,2014,RP Central,ABP Anoia,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Furt,47,7,3
5427,4,abril,2014,RP Central,ABP Anoia,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Ocupació immobles,2,2,
5428,4,abril,2014,RP Central,ABP Anoia,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Receptació i altres conductes afins,,1,
5429,4,abril,2014,RP Central,ABP Anoia,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força,55,12,12
5430,4,abril,2014,RP Central,ABP Anoia,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força interior vehicle,17,,
5431,4,abril,2014,RP Central,ABP Anoia,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb violència i/o intimidació,3,2,5
5432,4,abril,2014,RP Central,ABP Anoia,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori i furt d'us de vehicle,4,,
5433,4,abril,2014,RP Central,ABP Anoia,"Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili",Entrada a domicili aliè,,,1
5434,4,abril,2014,RP Central,ABP Anoia,Delictes contra la llibertat,Amenaces,5,5,2
5435,4,abril,2014,RP Central,ABP Anoia,Delictes contra la llibertat,Coaccions,2,2,1
5436,4,abril,2014,RP Central,ABP Anoia,Delictes contra la llibertat i la indemnitat sexuals,Agressions sexuals,2,2,1
5437,4,abril,2014,RP Central,ABP Anoia,Delictes contra l'Administració de justícia,"Acusació, denúncia falsa i simulació de delictes",,2,2
5438,4,abril,2014,RP Central,ABP Anoia,Delictes contra l'Administració de justícia,Encobriment,1,,
5439,4,abril,2014,RP Central,ABP Anoia,Delictes contra l'Administració de justícia,Realització arbitrària del propi dret,1,1,
5440,4,abril,2014,RP Central,ABP Anoia,Delictes contra l'Administració de justícia,Trencament de condemna,2,2,
5441,4,abril,2014,RP Central,ABP Anoia,Delictes contra les relacions familiars,Contra els drets i deures familiars,3,2,
5442,4,abril,2014,RP Central,ABP Anoia,Delictes contra l'ordre públic,Altres delictes contra l'ordre públic,1,1,
5443,4,abril,2014,RP Central,ABP Anoia,Dels delictes contra la seguretat col·lectiva,Contra la salut pública,1,1,
5444,4,abril,2014,RP Central,ABP Anoia,"Dels delictes relatius a l’ordenació del territori i l’urbanisme, la protecció del patrimoni històric i el medi ambient","Protecció de la flora, fauna i animals domèstics",1,,
5445,4,abril,2014,RP Central,ABP Anoia,Faltes contra el patrimoni,Faltes contra el patrimoni,127,16,
5446,4,abril,2014,RP Central,ABP Anoia,Faltes contra els interessos generals,Faltes contra els interessos generals,4,4,
5447,4,abril,2014,RP Central,ABP Anoia,Faltes contra les persones,Faltes contra les persones,36,32,
5448,4,abril,2014,RP Central,ABP Anoia,Faltes contra l'ordre públic,Faltes contra l'ordre públic,1,1,
5449,4,abril,2014,RP Central,ABP Bages,De les falsedats,Falsedats documentals,2,1,
5450,4,abril,2014,RP Central,ABP Bages,De les lesions,Lesions,8,8,3
5451,4,abril,2014,RP Central,ABP Bages,De les tortures i altres delictes contra la integritat moral,Tracte degradant / vexatori,23,23,13
5452,4,abril,2014,RP Central,ABP Bages,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Apropiació indeguda,1,1,
5453,4,abril,2014,RP Central,ABP Bages,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Danys,15,5,1
5454,4,abril,2014,RP Central,ABP Bages,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Defraudacions de fluid elèctric i anàlogues,2,1,
5455,4,abril,2014,RP Central,ABP Bages,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Estafes,13,1,1
5456,4,abril,2014,RP Central,ABP Bages,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Furt,77,15,1
5457,4,abril,2014,RP Central,ABP Bages,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Ocupació immobles,3,3,
5458,4,abril,2014,RP Central,ABP Bages,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Receptació i altres conductes afins,,1,
5459,4,abril,2014,RP Central,ABP Bages,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força,83,29,19
5460,4,abril,2014,RP Central,ABP Bages,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força interior vehicle,26,2,1
5461,4,abril,2014,RP Central,ABP Bages,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb violència i/o intimidació,7,2,3
5462,4,abril,2014,RP Central,ABP Bages,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori i furt d'us de vehicle,5,4,1
5463,4,abril,2014,RP Central,ABP Bages,"Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili",Descobriment i revelació de secrets,1,2,
5464,4,abril,2014,RP Central,ABP Bages,Delictes contra la llibertat,Amenaces,1,1,1
5465,4,abril,2014,RP Central,ABP Bages,Delictes contra la llibertat i la indemnitat sexuals,Abusos sexuals,1,2,1
5466,4,abril,2014,RP Central,ABP Bages,Delictes contra la llibertat i la indemnitat sexuals,Agressions sexuals,1,1,2
5467,4,abril,2014,RP Central,ABP Bages,Delictes contra la llibertat i la indemnitat sexuals,Relatius a la prostitució,1,,
5468,4,abril,2014,RP Central,ABP Bages,Delictes contra l'Administració de justícia,"Acusació, denúncia falsa i simulació de delictes",2,,
5469,4,abril,2014,RP Central,ABP Bages,Delictes contra l'Administració de justícia,Trencament de condemna,4,3,3
5470,4,abril,2014,RP Central,ABP Bages,Delictes contra l'Administració pública,Fraus i exaccions il·legals,1,,
5471,4,abril,2014,RP Central,ABP Bages,Delictes contra les relacions familiars,Contra els drets i deures familiars,5,5,
5472,4,abril,2014,RP Central,ABP Bages,Delictes contra l'ordre públic,Desordres públics,1,,
5473,4,abril,2014,RP Central,ABP Bages,Delictes contra l'ordre públic,Organitzacions i grups criminals,1,1,2
5474,4,abril,2014,RP Central,ABP Bages,Delictes contra l'ordre públic,Altres delictes contra l'ordre públic,5,5,5
5475,4,abril,2014,RP Central,ABP Bages,Dels delictes contra la seguretat col·lectiva,Contra la salut pública,2,2,1
5476,4,abril,2014,RP Central,ABP Bages,Dels delictes contra la seguretat col·lectiva,Incendi,1,1,1
5477,4,abril,2014,RP Central,ABP Bages,Faltes contra el patrimoni,Faltes contra el patrimoni,176,37,
5478,4,abril,2014,RP Central,ABP Bages,Faltes contra els interessos generals,Faltes contra els interessos generals,2,1,
5479,4,abril,2014,RP Central,ABP Bages,Faltes contra les persones,Faltes contra les persones,50,50,
5480,4,abril,2014,RP Central,ABP Bages,Faltes contra l'ordre públic,Faltes contra l'ordre públic,2,2,
5481,4,abril,2014,RP Central,ABP Berguedà,De les falsedats,Falsedats documentals,2,2,
5482,4,abril,2014,RP Central,ABP Berguedà,De les lesions,Lesions,1,1,
5483,4,abril,2014,RP Central,ABP Berguedà,De les tortures i altres delictes contra la integritat moral,Tracte degradant / vexatori,4,4,3
5484,4,abril,2014,RP Central,ABP Berguedà,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Apropiació indeguda,1,1,
5485,4,abril,2014,RP Central,ABP Berguedà,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Danys,2,1,
5486,4,abril,2014,RP Central,ABP Berguedà,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Estafes,1,,
5487,4,abril,2014,RP Central,ABP Berguedà,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Furt,3,2,
5488,4,abril,2014,RP Central,ABP Berguedà,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força,5,2,
5489,4,abril,2014,RP Central,ABP Berguedà,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força interior vehicle,3,,
5490,4,abril,2014,RP Central,ABP Berguedà,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb violència i/o intimidació,1,2,1
5491,4,abril,2014,RP Central,ABP Berguedà,Delictes contra la llibertat,Amenaces,2,2,1
5492,4,abril,2014,RP Central,ABP Berguedà,Delictes contra la llibertat,Coaccions,1,1,
5493,4,abril,2014,RP Central,ABP Berguedà,Delictes contra l'Administració de justícia,Trencament de condemna,1,1,1
5494,4,abril,2014,RP Central,ABP Berguedà,Delictes contra les relacions familiars,Contra els drets i deures familiars,1,1,
5495,4,abril,2014,RP Central,ABP Berguedà,Delictes contra l'ordre públic,Altres delictes contra l'ordre públic,1,1,1
5496,4,abril,2014,RP Central,ABP Berguedà,Dels delictes contra la seguretat col·lectiva,Contra la salut pública,1,2,4
5497,4,abril,2014,RP Central,ABP Berguedà,Dels delictes contra la seguretat col·lectiva,Incendi,1,1,1
5498,4,abril,2014,RP Central,ABP Berguedà,Faltes contra el patrimoni,Faltes contra el patrimoni,22,7,
5499,4,abril,2014,RP Central,ABP Berguedà,Faltes contra les persones,Faltes contra les persones,10,8,
5500,4,abril,2014,RP Central,ABP Osona,De les falsedats,De la usurpació de l'estat civil,1,1,
5501,4,abril,2014,RP Central,ABP Osona,De les falsedats,Falsedats documentals,1,,
5502,4,abril,2014,RP Central,ABP Osona,De les lesions,Lesions,7,7,1
5503,4,abril,2014,RP Central,ABP Osona,De les tortures i altres delictes contra la integritat moral,Tracte degradant / vexatori,20,21,10
5504,4,abril,2014,RP Central,ABP Osona,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Apropiació indeguda,2,2,
5505,4,abril,2014,RP Central,ABP Osona,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Danys,10,4,
5506,4,abril,2014,RP Central,ABP Osona,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Estafes,16,3,3
5507,4,abril,2014,RP Central,ABP Osona,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Furt,25,6,5
5508,4,abril,2014,RP Central,ABP Osona,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Ocupació immobles,1,1,
5509,4,abril,2014,RP Central,ABP Osona,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força,33,8,7
5510,4,abril,2014,RP Central,ABP Osona,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força interior vehicle,31,2,1
5511,4,abril,2014,RP Central,ABP Osona,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb violència i/o intimidació,7,1,
5512,4,abril,2014,RP Central,ABP Osona,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori i furt d'us de vehicle,4,,
5513,4,abril,2014,RP Central,ABP Osona,Delictes contra la llibertat,Amenaces,1,1,1
5514,4,abril,2014,RP Central,ABP Osona,Delictes contra la llibertat,Coaccions,1,1,
5515,4,abril,2014,RP Central,ABP Osona,Delictes contra la llibertat i la indemnitat sexuals,Abusos sexuals,1,,
5516,4,abril,2014,RP Central,ABP Osona,Delictes contra la llibertat i la indemnitat sexuals,Agressions sexuals,4,4,2
5517,4,abril,2014,RP Central,ABP Osona,Delictes contra les relacions familiars,Contra els drets i deures familiars,2,3,
5518,4,abril,2014,RP Central,ABP Osona,Delictes contra l'ordre públic,Altres delictes contra l'ordre públic,2,2,2
