;type_of_crime;year;month;date;number_of_crimes;cum_sum
4147;Reunió, manifestació il·lícita;2018;7;2018-07-01;0.1;3577.204649064405
4148;Reunió, manifestació il·lícita;2018;10;2018-10-01;2.0;3596.204649064405
4149;Reunió, manifestació il·lícita;2018;11;2018-11-01;0.1;3595.2546490644054
4150;Reunió, manifestació il·lícita;2019;2;2019-02-01;1.0;3604.2546490644054
4151;Reunió, manifestació il·lícita;2019;4;2019-04-01;0.1;3603.3546490644053
4152;Reunió, manifestació il·lícita;2019;7;2019-07-01;0.1;3603.3546490644053
4153;Reunió, manifestació il·lícita;2019;9;2019-09-01;1.0;3612.3546490644053
4154;Reunió, manifestació il·lícita;2019;10;2019-10-01;12.0;3623.3546490644053
4155;Reunió, manifestació il·lícita;2019;11;2019-11-01;5.0;3622.771315731072
4156;Reunió, manifestació il·lícita;2019;12;2019-12-01;1.0;3621.9713157310716
4157;Risc catastròfic;2014;11;2014-11-01;1.0;3621.9713157310716
4158;Risc catastròfic;2015;10;2015-10-01;1.0;3621.9713157310716
4159;Risc catastròfic;2015;11;2015-11-01;1.0;3621.9713157310716
4160;Risc catastròfic;2017;2;2017-02-01;1.0;3621.9713157310716
4161;Risc catastròfic;2017;4;2017-04-01;1.0;3621.9713157310716
4162;Risc catastròfic;2017;5;2017-05-01;0.1;3621.0713157310715
4163;Risc catastròfic;2017;11;2017-11-01;1.0;3630.0713157310715
4164;Risc catastròfic;2018;3;2018-03-01;1.0;3630.0713157310715
4165;Risc catastròfic;2019;10;2019-10-01;1.0;3630.0713157310715
4166;Risc catastròfic;2019;11;2019-11-01;0.1;3629.1713157310714
4167;Robatori amb força;2012;1;2012-01-01;748.0;3629.1181511741092
4168;Robatori amb força;2012;2;2012-02-01;796.0;3629.182322297104
4169;Robatori amb força;2012;3;2012-03-01;808.0;3629.1973976739882
4170;Robatori amb força;2012;4;2012-04-01;763.0;3629.1417046046813
4171;Robatori amb força;2012;5;2012-05-01;780.0;3629.163985076503
4172;Robatori amb força;2012;6;2012-06-01;828.0;3629.2255235380417
4173;Robatori amb força;2012;7;2012-07-01;842.0;3629.242431750602
4174;Robatori amb força;2012;8;2012-08-01;890.0;3629.299438876493
4175;Robatori amb força;2012;9;2012-09-01;804.0;3629.2028096630097
4176;Robatori amb força;2012;10;2012-10-01;846.0;3629.25504846898
4177;Robatori amb força;2012;11;2012-11-01;819.0;3629.223133575363
4178;Robatori amb força;2012;12;2012-12-01;796.0;3629.19505054728
4179;Robatori amb força;2013;1;2013-01-01;933.0;3629.367161100044
4180;Robatori amb força;2013;2;2013-02-01;746.0;3629.1667323754996
4181;Robatori amb força;2013;3;2013-03-01;779.0;3629.2109683004323
4182;Robatori amb força;2013;4;2013-04-01;811.0;3629.2520466059523
4183;Robatori amb força;2013;5;2013-05-01;716.0;3629.1349072717967
4184;Robatori amb força;2013;6;2013-06-01;789.0;3629.236862579059
4185;Robatori amb força;2013;7;2013-07-01;847.0;3629.31037335219
4186;Robatori amb força;2013;8;2013-08-01;1002.0;3629.4933721715524
4187;Robatori amb força;2013;9;2013-09-01;848.0;3629.339679556782
4188;Robatori amb força;2013;10;2013-10-01;845.0;3629.336141820933
4189;Robatori amb força;2013;11;2013-11-01;779.0;3629.258035312057
4190;Robatori amb força;2013;12;2013-12-01;918.0;3629.4364692016593
4191;Robatori amb força;2014;1;2014-01-01;885.0;3629.400521489241
4192;Robatori amb força;2014;2;2014-02-01;780.0;3629.2818774214443
4193;Robatori amb força;2014;3;2014-03-01;808.0;3629.3177748573416
4194;Robatori amb força;2014;4;2014-04-01;700.0;3629.184111491005
4195;Robatori amb força;2014;5;2014-05-01;809.0;3629.339825776719
4196;Robatori amb força;2014;6;2014-06-01;731.0;3629.243410449154
4197;Robatori amb força;2014;7;2014-07-01;798.0;3629.3350657159117
4198;Robatori amb força;2014;8;2014-08-01;959.0;3629.5368201018764
4199;Robatori amb força;2014;9;2014-09-01;913.0;3629.488853469968
4200;Robatori amb força;2014;10;2014-10-01;743.0;3629.302654127142
4201;Robatori amb força;2014;11;2014-11-01;662.0;3629.1936366305067
4202;Robatori amb força;2014;12;2014-12-01;926.0;3629.5924281712923
4203;Robatori amb força;2015;1;2015-01-01;841.0;3629.5006355147048
4204;Robatori amb força;2015;2;2015-02-01;671.0;3629.298495205549
4205;Robatori amb força;2015;3;2015-03-01;733.0;3629.390894609424
4206;Robatori amb força;2015;4;2015-04-01;837.0;3629.5327772833666
4207;Robatori amb força;2015;5;2015-05-01;899.0;3629.6068513574405
4208;Robatori amb força;2015;6;2015-06-01;1025.0;3629.7470070860277
4209;Robatori amb força;2015;7;2015-07-01;1042.0;3629.7635924518813
4210;Robatori amb força;2015;8;2015-08-01;1272.0;3629.984321818484
4211;Robatori amb força;2015;9;2015-09-01;894.0;3629.6871520071636
4212;Robatori amb força;2015;10;2015-10-01;835.0;3629.6211564814366
4213;Robatori amb força;2015;11;2015-11-01;843.0;3629.63073731976
4214;Robatori amb força;2015;12;2015-12-01;796.0;3629.5749840576013
4215;Robatori amb força;2016;1;2016-01-01;791.0;3629.568702650566
4216;Robatori amb força;2016;2;2016-02-01;712.0;3629.4688290728163
4217;Robatori amb força;2016;3;2016-03-01;697.0;3629.447761657086
4218;Robatori amb força;2016;4;2016-04-01;665.0;3629.4018506097404
4219;Robatori amb força;2016;5;2016-05-01;698.0;3629.451474669891
4220;Robatori amb força;2016;6;2016-06-01;763.0;3629.54459787906
4221;Robatori amb força;2016;7;2016-07-01;820.0;3629.619302990462
4222;Robatori amb força;2016;8;2016-08-01;1070.0;3629.9241810392427
4223;Robatori amb força;2016;9;2016-09-01;712.0;3629.5896015999906
4224;Robatori amb força;2016;10;2016-10-01;657.0;3629.5123544089793
4225;Robatori amb força;2016;11;2016-11-01;743.0;3629.643252430288
4226;Robatori amb força;2016;12;2016-12-01;722.0;3629.6149886348644
4227;Robatori amb força;2017;1;2017-01-01;690.0;3629.5706673052246
4228;Robatori amb força;2017;2;2017-02-01;607.0;3629.4503774501522
4229;Robatori amb força;2017;3;2017-03-01;703.0;3629.6085323101192
4230;Robatori amb força;2017;4;2017-04-01;694.0;3629.5957300341593
4231;Robatori amb força;2017;5;2017-05-01;696.0;3629.5986118785395
4232;Robatori amb força;2017;6;2017-06-01;679.0;3629.574186591183
4233;Robatori amb força;2017;7;2017-07-01;850.0;3629.8260275337457
4234;Robatori amb força;2017;8;2017-08-01;1071.0;3630.086027533746
4235;Robatori amb força;2017;9;2017-09-01;856.0;3629.885280568293
4236;Robatori amb força;2017;10;2017-10-01;879.0;3629.9121497271717
4237;Robatori amb força;2017;11;2017-11-01;790.0;3629.810898305101
4238;Robatori amb força;2017;12;2017-12-01;893.0;3629.9412780519365
4239;Robatori amb força;2018;1;2018-01-01;941.0;3629.9950294517125
4240;Robatori amb força;2018;2;2018-02-01;764.0;3629.8069316833808
4241;Robatori amb força;2018;3;2018-03-01;789.0;3629.83965419647
4242;Robatori amb força;2018;4;2018-04-01;789.0;3629.83965419647
4243;Robatori amb força;2018;5;2018-05-01;910.0;3629.993012878346
4244;Robatori amb força;2018;6;2018-06-01;957.0;3630.0446612299943
4245;Robatori amb força;2018;7;2018-07-01;1054.0;3630.1460196416974
4246;Robatori amb força;2018;8;2018-08-01;1253.0;3630.334824195777
4247;Robatori amb força;2018;9;2018-09-01;985.0;3630.1209375237895
4248;Robatori amb força;2018;10;2018-10-01;952.0;3630.0874349857186
4249;Robatori amb força;2018;11;2018-11-01;915.0;3630.0485694395
4250;Robatori amb força;2018;12;2018-12-01;1008.0;3630.1502087837625
4251;Robatori amb força;2019;1;2019-01-01;1051.0;3630.192867513921
4252;Robatori amb força;2019;2;2019-02-01;929.0;3630.076787590039
4253;Robatori amb força;2019;3;2019-03-01;834.0;3629.9745270948833
4254;Robatori amb força;2019;4;2019-04-01;901.0;3630.054862826298
4255;Robatori amb força;2019;5;2019-05-01;869.0;3630.0193467330682
4256;Robatori amb força;2019;6;2019-06-01;881.0;3630.0331557089025
4257;Robatori amb força;2019;7;2019-07-01;985.0;3630.1512033820013
4258;Robatori amb força;2019;8;2019-08-01;1261.0;3630.4314064276864
4259;Robatori amb força;2019;9;2019-09-01;834.0;3630.0927862849426
4260;Robatori amb força;2019;10;2019-10-01;856.0;3630.119165181825
4261;Robatori amb força;2019;11;2019-11-01;891.0;3630.160053032292
4262;Robatori amb força;2019;12;2019-12-01;983.0;3630.2633078022136
4263;Robatori amb força interior vehicle;2012;1;2012-01-01;912.0;3630.2263489848956
4264;Robatori amb força interior vehicle;2012;2;2012-02-01;820.0;3630.1254717919132
4265;Robatori amb força interior vehicle;2012;3;2012-03-01;824.0;3630.1303498406937
4266;Robatori amb força interior vehicle;2012;4;2012-04-01;842.0;3630.152194500888
4267;Robatori amb força interior vehicle;2012;5;2012-05-01;880.0;3630.1973251422182
4268;Robatori amb força interior vehicle;2012;6;2012-06-01;680.0;3629.9700524149457
4269;Robatori amb força interior vehicle;2012;7;2012-07-01;776.0;3630.111228885534
4270;Robatori amb força interior vehicle;2012;8;2012-08-01;808.0;3630.152465998936
4271;Robatori amb força interior vehicle;2012;9;2012-09-01;771.0;3630.106673919728
4272;Robatori amb força interior vehicle;2012;10;2012-10-01;746.0;3630.0742484981974
4273;Robatori amb força interior vehicle;2012;11;2012-11-01;786.0;3630.1278678011463
4274;Robatori amb força interior vehicle;2012;12;2012-12-01;789.0;3630.1316845950396
4275;Robatori amb força interior vehicle;2013;1;2013-01-01;719.0;3630.042964696434
4276;Robatori amb força interior vehicle;2013;2;2013-02-01;624.0;3629.9108367409403
4277;Robatori amb força interior vehicle;2013;3;2013-03-01;689.0;3630.015003407607
4278;Robatori amb força interior vehicle;2013;4;2013-04-01;655.0;3629.965656528071
4279;Robatori amb força interior vehicle;2013;5;2013-05-01;706.0;3630.043519123491
4280;Robatori amb força interior vehicle;2013;6;2013-06-01;620.0;3629.9217060923297
4281;Robatori amb força interior vehicle;2013;7;2013-07-01;703.0;3630.0555770600718
4282;Robatori amb força interior vehicle;2013;8;2013-08-01;725.0;3630.086871512419
4283;Robatori amb força interior vehicle;2013;9;2013-09-01;617.0;3629.9379059951775
4284;Robatori amb força interior vehicle;2013;10;2013-10-01;702.0;3630.0756693663284
4285;Robatori amb força interior vehicle;2013;11;2013-11-01;714.0;3630.0927633834226
4286;Robatori amb força interior vehicle;2013;12;2013-12-01;740.0;3630.129177949249
4287;Robatori amb força interior vehicle;2014;1;2014-01-01;762.0;3630.1589076789787
4288;Robatori amb força interior vehicle;2014;2;2014-02-01;589.0;3629.9318735582438
4289;Robatori amb força interior vehicle;2014;3;2014-03-01;604.0;3629.957340451283
4290;Robatori amb força interior vehicle;2014;4;2014-04-01;593.0;3629.9391285307534
4291;Robatori amb força interior vehicle;2014;5;2014-05-01;565.0;3629.8919109928106
4292;Robatori amb força interior vehicle;2014;6;2014-06-01;512.0;3629.7981056830763
4293;Robatori amb força interior vehicle;2014;7;2014-07-01;566.0;3629.9035744330763
4294;Robatori amb força interior vehicle;2014;8;2014-08-01;756.0;3630.2392634790126
4295;Robatori amb força interior vehicle;2014;9;2014-09-01;566.0;3629.98794072769
4296;Robatori amb força interior vehicle;2014;10;2014-10-01;546.0;3629.952605038644
4297;Robatori amb força interior vehicle;2014;11;2014-11-01;518.0;3629.9013229873617
4298;Robatori amb força interior vehicle;2014;12;2014-12-01;505.0;3629.876226462265
4299;Robatori amb força interior vehicle;2015;1;2015-01-01;530.0;3629.9257314127603
4300;Robatori amb força interior vehicle;2015;2;2015-02-01;467.0;3629.806863488232
4301;Robatori amb força interior vehicle;2015;3;2015-03-01;518.0;3629.9160711970117
4302;Robatori amb força interior vehicle;2015;4;2015-04-01;483.0;3629.848503629444
4303;Robatori amb força interior vehicle;2015;5;2015-05-01;457.0;3629.794673401701
4304;Robatori amb força interior vehicle;2015;6;2015-06-01;428.0;3629.7312160712854
4305;Robatori amb força interior vehicle;2015;7;2015-07-01;535.0;3629.9812160712854
4306;Robatori amb força interior vehicle;2015;8;2015-08-01;618.0;3630.1363562582014
4307;Robatori amb força interior vehicle;2015;9;2015-09-01;534.0;3630.0004339281045
4308;Robatori amb força interior vehicle;2015;10;2015-10-01;547.0;3630.024778497393
4309;Robatori amb força interior vehicle;2015;11;2015-11-01;558.0;3630.044888186607
4310;Robatori amb força interior vehicle;2015;12;2015-12-01;579.0;3630.082522595209
4311;Robatori amb força interior vehicle;2016;1;2016-01-01;568.0;3630.0635243223246
4312;Robatori amb força interior vehicle;2016;2;2016-02-01;520.0;3629.9790172800713
4313;Robatori amb força interior vehicle;2016;3;2016-03-01;604.0;3630.1405557416097
4314;Robatori amb força interior vehicle;2016;4;2016-04-01;604.0;3630.1405557416097
4315;Robatori amb força interior vehicle;2016;5;2016-05-01;561.0;3630.0693636886294
4316;Robatori amb força interior vehicle;2016;6;2016-06-01;523.0;3630.0016275032463
4317;Robatori amb força interior vehicle;2016;7;2016-07-01;554.0;3630.0609009258083
4318;Robatori amb força interior vehicle;2016;8;2016-08-01;684.0;3630.2955579655195
4319;Robatori amb força interior vehicle;2016;9;2016-09-01;572.0;3630.131815275461
4320;Robatori amb força interior vehicle;2016;10;2016-10-01;510.0;3630.0234236670694
4321;Robatori amb força interior vehicle;2016;11;2016-11-01;597.0;3630.1940119023634
4322;Robatori amb força interior vehicle;2016;12;2016-12-01;657.0;3630.294514414926
4323;Robatori amb força interior vehicle;2017;1;2017-01-01;659.0;3630.2975585549566
4324;Robatori amb força interior vehicle;2017;2;2017-02-01;532.0;3630.104842318234
4325;Robatori amb força interior vehicle;2017;3;2017-03-01;569.0;3630.1743911904146
4326;Robatori amb força interior vehicle;2017;4;2017-04-01;536.0;3630.116394705353
4327;Robatori amb força interior vehicle;2017;5;2017-05-01;629.0;3630.2899021680396
4328;Robatori amb força interior vehicle;2017;6;2017-06-01;544.0;3630.1547670329046
4329;Robatori amb força interior vehicle;2017;7;2017-07-01;580.0;3630.220943503493
4330;Robatori amb força interior vehicle;2017;8;2017-08-01;812.0;3630.620943503493
4331;Robatori amb força interior vehicle;2017;9;2017-09-01;674.0;3630.4509927645768
4332;Robatori amb força interior vehicle;2017;10;2017-10-01;701.0;3630.4910521117577
4333;Robatori amb força interior vehicle;2017;11;2017-11-01;750.0;3630.560952254411
4334;Robatori amb força interior vehicle;2017;12;2017-12-01;716.0;3630.5156189210775
4335;Robatori amb força interior vehicle;2018;1;2018-01-01;723.0;3630.5253954573905
4336;Robatori amb força interior vehicle;2018;2;2018-02-01;651.0;3630.4258103951497
4337;Robatori amb força interior vehicle;2018;3;2018-03-01;693.0;3630.490326524182
4338;Robatori amb força interior vehicle;2018;4;2018-04-01;751.0;3630.574020607876
4339;Robatori amb força interior vehicle;2018;5;2018-05-01;705.0;3630.5127689434285
4340;Robatori amb força interior vehicle;2018;6;2018-06-01;675.0;3630.470215751939
4341;Robatori amb força interior vehicle;2018;7;2018-07-01;732.0;3630.554660196384
4342;Robatori amb força interior vehicle;2018;8;2018-08-01;945.0;3630.845643802941
4343;Robatori amb força interior vehicle;2018;9;2018-09-01;761.0;3630.6509348082323
4344;Robatori amb força interior vehicle;2018;10;2018-10-01;833.0;3630.7455471604003
4345;Robatori amb força interior vehicle;2018;11;2018-11-01;872.0;3630.7923658878913
4346;Robatori amb força interior vehicle;2018;12;2018-12-01;910.0;3630.8359438695425
4347;Robatori amb força interior vehicle;2019;1;2019-01-01;926.0;3630.853526287125
4348;Robatori amb força interior vehicle;2019;2;2019-02-01;880.0;3630.803850261207
4349;Robatori amb força interior vehicle;2019;3;2019-03-01;956.0;3630.890213897571
4350;Robatori amb força interior vehicle;2019;4;2019-04-01;863.0;3630.792933562843
4351;Robatori amb força interior vehicle;2019;5;2019-05-01;906.0;3630.84275975056
4352;Robatori amb força interior vehicle;2019;6;2019-06-01;796.0;3630.721346947028
4353;Robatori amb força interior vehicle;2019;7;2019-07-01;1045.0;3631.0341610173796
4354;Robatori amb força interior vehicle;2019;8;2019-08-01;1127.0;3631.112629916901
4355;Robatori amb força interior vehicle;2019;9;2019-09-01;983.0;3630.9848570686313
4356;Robatori amb força interior vehicle;2019;10;2019-10-01;1041.0;3631.0438601205133
4357;Robatori amb força interior vehicle;2019;11;2019-11-01;1055.0;3631.0573087276216
4358;Robatori amb força interior vehicle;2019;12;2019-12-01;1175.0;3631.171052803451
4359;Robatori amb violència i/o intimidació;2012;1;2012-01-01;1373.0;3631.1949155924144
4360;Robatori amb violència i/o intimidació;2012;2;2012-02-01;1252.0;3631.1067874059613
4361;Robatori amb violència i/o intimidació;2012;3;2012-03-01;1305.0;3631.149119674332
4362;Robatori amb violència i/o intimidació;2012;4;2012-04-01;1328.0;3631.1667441954046
4363;Robatori amb violència i/o intimidació;2012;5;2012-05-01;1494.0;3631.2917441954046
4364;Robatori amb violència i/o intimidació;2012;6;2012-06-01;1448.0;3631.260954369434
4365;Robatori amb violència i/o intimidació;2012;7;2012-07-01;1396.0;3631.225042767224
4366;Robatori amb violència i/o intimidació;2012;8;2012-08-01;1274.0;3631.1376502170806
4367;Robatori amb violència i/o intimidació;2012;9;2012-09-01;1459.0;3631.2828621480066
4368;Robatori amb violència i/o intimidació;2012;10;2012-10-01;1498.0;3631.3095927854297
4369;Robatori amb violència i/o intimidació;2012;11;2012-11-01;1385.0;3631.234158873547
4370;Robatori amb violència i/o intimidació;2012;12;2012-12-01;1368.0;3631.221884505316
